Precinct,County,Registered Voters,Marcus Edgy (I) (Rep)_Election Day Votes,Marcus Edgy (I) (Rep)_Advanced Voting Votes,Marcus Edgy (I) (Rep)_Absentee by Mail Votes,Marcus Edgy (I) (Rep)_Provisional Votes,Marcus Edgy (I) (Rep)_Choice Total,Total,Kelly Poole (I) (Rep)_Election Day Votes,Kelly Poole (I) (Rep)_Advanced Voting Votes,Kelly Poole (I) (Rep)_Absentee by Mail Votes,Kelly Poole (I) (Rep)_Provisional Votes,Kelly Poole (I) (Rep)_Choice Total,Henry Ford (I) (Rep)_Election Day Votes,Henry Ford (I) (Rep)_Advanced Voting Votes,Henry Ford (I) (Rep)_Absentee by Mail Votes,Henry Ford (I) (Rep)_Provisional Votes,Henry Ford (I) (Rep)_Choice Total,Larry Allen (I) (Dem)_Election Day Votes,Larry Allen (I) (Dem)_Advanced Voting Votes,Larry Allen (I) (Dem)_Absentee by Mail Votes,Larry Allen (I) (Dem)_Provisional Votes,Larry Allen (I) (Dem)_Choice Total,Eddie D. Elsberry (I) (Dem)_Election Day Votes,Eddie D. Elsberry (I) (Dem)_Advanced Voting Votes,Eddie D. Elsberry (I) (Dem)_Absentee by Mail Votes,Eddie D. Elsberry (I) (Dem)_Provisional Votes,Eddie D. Elsberry (I) (Dem)_Choice Total,Doug Westmoreland (I) (Rep)_Election Day Votes,Doug Westmoreland (I) (Rep)_Advanced Voting Votes,Doug Westmoreland (I) (Rep)_Absentee by Mail Votes,Doug Westmoreland (I) (Rep)_Provisional Votes,Doug Westmoreland (I) (Rep)_Choice Total,"Brian """"Coach"""" Green_Election Day Votes","Brian """"Coach"""" Green_Advanced Voting Votes","Brian """"Coach"""" Green_Absentee by Mail Votes","Brian """"Coach"""" Green_Provisional Votes","Brian """"Coach"""" Green_Choice Total",Shawnda Griffin_Election Day Votes,Shawnda Griffin_Advanced Voting Votes,Shawnda Griffin_Absentee by Mail Votes,Shawnda Griffin_Provisional Votes,Shawnda Griffin_Choice Total,Abbis Y. Bivins_Election Day Votes,Abbis Y. Bivins_Advanced Voting Votes,Abbis Y. Bivins_Absentee by Mail Votes,Abbis Y. Bivins_Provisional Votes,Abbis Y. Bivins_Choice Total,Alice Green_Election Day Votes,Alice Green_Advanced Voting Votes,Alice Green_Absentee by Mail Votes,Alice Green_Provisional Votes,Alice Green_Choice Total,Randy Hough (Rep)_Election Day Votes,Randy Hough (Rep)_Advanced Voting Votes,Randy Hough (Rep)_Absentee by Mail Votes,Randy Hough (Rep)_Provisional Votes,Randy Hough (Rep)_Choice Total,Candice Aaron (Dem)_Election Day Votes,Candice Aaron (Dem)_Advanced Voting Votes,Candice Aaron (Dem)_Absentee by Mail Votes,Candice Aaron (Dem)_Provisional Votes,Candice Aaron (Dem)_Choice Total,"Anton """"Mudd"""" Turner (Dem)_Election Day Votes","Anton """"Mudd"""" Turner (Dem)_Advanced Voting Votes","Anton """"Mudd"""" Turner (Dem)_Absentee by Mail Votes","Anton """"Mudd"""" Turner (Dem)_Provisional Votes","Anton """"Mudd"""" Turner (Dem)_Choice Total",Joretha Ryles (Ind)_Election Day Votes,Joretha Ryles (Ind)_Advanced Voting Votes,Joretha Ryles (Ind)_Absentee by Mail Votes,Joretha Ryles (Ind)_Provisional Votes,Joretha Ryles (Ind)_Choice Total,"Wayne H. """"Chip"""" Carroll, Jr. (Rep)_Election Day Votes","Wayne H. """"Chip"""" Carroll, Jr. (Rep)_Advanced Voting Votes","Wayne H. """"Chip"""" Carroll, Jr. (Rep)_Absentee by Mail Votes","Wayne H. """"Chip"""" Carroll, Jr. (Rep)_Provisional Votes","Wayne H. """"Chip"""" Carroll, Jr. (Rep)_Choice Total",Francisco X. R. Artley (Rep)_Election Day Votes,Francisco X. R. Artley (Rep)_Advanced Voting Votes,Francisco X. R. Artley (Rep)_Absentee by Mail Votes,Francisco X. R. Artley (Rep)_Provisional Votes,Francisco X. R. Artley (Rep)_Choice Total,Devetrion Caldwell (I) (Dem)_Election Day Votes,Devetrion Caldwell (I) (Dem)_Advanced Voting Votes,Devetrion Caldwell (I) (Dem)_Absentee by Mail Votes,Devetrion Caldwell (I) (Dem)_Provisional Votes,Devetrion Caldwell (I) (Dem)_Choice Total,James William Butler (Dem)_Election Day Votes,James William Butler (Dem)_Advanced Voting Votes,James William Butler (Dem)_Absentee by Mail Votes,James William Butler (Dem)_Provisional Votes,James William Butler (Dem)_Choice Total,Doris N. Cook (I) (Rep)_Election Day Votes,Doris N. Cook (I) (Rep)_Advanced Voting Votes,Doris N. Cook (I) (Rep)_Absentee by Mail Votes,Doris N. Cook (I) (Rep)_Provisional Votes,Doris N. Cook (I) (Rep)_Choice Total,Ron Johnson (I) (Rep)_Election Day Votes,Ron Johnson (I) (Rep)_Advanced Voting Votes,Ron Johnson (I) (Rep)_Absentee by Mail Votes,Ron Johnson (I) (Rep)_Provisional Votes,Ron Johnson (I) (Rep)_Choice Total,Leroy M. Bush (I) (Dem)_Election Day Votes,Leroy M. Bush (I) (Dem)_Advanced Voting Votes,Leroy M. Bush (I) (Dem)_Absentee by Mail Votes,Leroy M. Bush (I) (Dem)_Provisional Votes,Leroy M. Bush (I) (Dem)_Choice Total,Robert Youngblood (I) (Dem)_Election Day Votes,Robert Youngblood (I) (Dem)_Advanced Voting Votes,Robert Youngblood (I) (Dem)_Absentee by Mail Votes,Robert Youngblood (I) (Dem)_Provisional Votes,Robert Youngblood (I) (Dem)_Choice Total,Keith Harper (I) (Rep)_Election Day Votes,Keith Harper (I) (Rep)_Advanced Voting Votes,Keith Harper (I) (Rep)_Absentee by Mail Votes,Keith Harper (I) (Rep)_Provisional Votes,Keith Harper (I) (Rep)_Choice Total,Sharon Locklear (Dem)_Election Day Votes,Sharon Locklear (Dem)_Advanced Voting Votes,Sharon Locklear (Dem)_Absentee by Mail Votes,Sharon Locklear (Dem)_Provisional Votes,Sharon Locklear (Dem)_Choice Total,Theresa Lyons (I) (Rep)_Election Day Votes,Theresa Lyons (I) (Rep)_Advanced Voting Votes,Theresa Lyons (I) (Rep)_Absentee by Mail Votes,Theresa Lyons (I) (Rep)_Provisional Votes,Theresa Lyons (I) (Rep)_Choice Total,Omassis Mendonca (Dem)_Election Day Votes,Omassis Mendonca (Dem)_Advanced Voting Votes,Omassis Mendonca (Dem)_Absentee by Mail Votes,Omassis Mendonca (Dem)_Provisional Votes,Omassis Mendonca (Dem)_Choice Total,Janna Akins (I) (Rep)_Election Day Votes,Janna Akins (I) (Rep)_Advanced Voting Votes,Janna Akins (I) (Rep)_Absentee by Mail Votes,Janna Akins (I) (Rep)_Provisional Votes,Janna Akins (I) (Rep)_Choice Total,William L. Sparky Roberts (I) (Rep)_Election Day Votes,William L. Sparky Roberts (I) (Rep)_Advanced Voting Votes,William L. Sparky Roberts (I) (Rep)_Absentee by Mail Votes,William L. Sparky Roberts (I) (Rep)_Provisional Votes,William L. Sparky Roberts (I) (Rep)_Choice Total,Lonnie Robinson (I) (Dem)_Election Day Votes,Lonnie Robinson (I) (Dem)_Advanced Voting Votes,Lonnie Robinson (I) (Dem)_Absentee by Mail Votes,Lonnie Robinson (I) (Dem)_Provisional Votes,Lonnie Robinson (I) (Dem)_Choice Total,Cheryl Bland (I) (Dem)_Election Day Votes,Cheryl Bland (I) (Dem)_Advanced Voting Votes,Cheryl Bland (I) (Dem)_Absentee by Mail Votes,Cheryl Bland (I) (Dem)_Provisional Votes,Cheryl Bland (I) (Dem)_Choice Total,Collin V. Cherry (I) (Rep)_Election Day Votes,Collin V. Cherry (I) (Rep)_Advanced Voting Votes,Collin V. Cherry (I) (Rep)_Absentee by Mail Votes,Collin V. Cherry (I) (Rep)_Provisional Votes,Collin V. Cherry (I) (Rep)_Choice Total,Noah D. Merck (Dem)_Election Day Votes,Noah D. Merck (Dem)_Advanced Voting Votes,Noah D. Merck (Dem)_Absentee by Mail Votes,Noah D. Merck (Dem)_Provisional Votes,Noah D. Merck (Dem)_Choice Total,Jon Estes (I) (Rep)_Election Day Votes,Jon Estes (I) (Rep)_Advanced Voting Votes,Jon Estes (I) (Rep)_Absentee by Mail Votes,Jon Estes (I) (Rep)_Provisional Votes,Jon Estes (I) (Rep)_Choice Total,Anthony Seabolt (I) (Rep)_Election Day Votes,Anthony Seabolt (I) (Rep)_Advanced Voting Votes,Anthony Seabolt (I) (Rep)_Absentee by Mail Votes,Anthony Seabolt (I) (Rep)_Provisional Votes,Anthony Seabolt (I) (Rep)_Choice Total,Glenda Latimore (I) (Dem)_Election Day Votes,Glenda Latimore (I) (Dem)_Advanced Voting Votes,Glenda Latimore (I) (Dem)_Absentee by Mail Votes,Glenda Latimore (I) (Dem)_Provisional Votes,Glenda Latimore (I) (Dem)_Choice Total,Toni Banes (I) (Dem)_Election Day Votes,Toni Banes (I) (Dem)_Advanced Voting Votes,Toni Banes (I) (Dem)_Absentee by Mail Votes,Toni Banes (I) (Dem)_Provisional Votes,Toni Banes (I) (Dem)_Choice Total,Randy Scamihorn (I) (Rep)_Election Day Votes,Randy Scamihorn (I) (Rep)_Advanced Voting Votes,Randy Scamihorn (I) (Rep)_Absentee by Mail Votes,Randy Scamihorn (I) (Rep)_Provisional Votes,Randy Scamihorn (I) (Rep)_Choice Total,Vickie H.W. Benson (Dem)_Election Day Votes,Vickie H.W. Benson (Dem)_Advanced Voting Votes,Vickie H.W. Benson (Dem)_Absentee by Mail Votes,Vickie H.W. Benson (Dem)_Provisional Votes,Vickie H.W. Benson (Dem)_Choice Total,Karen Lee Stoker (I) (Rep)_Election Day Votes,Karen Lee Stoker (I) (Rep)_Advanced Voting Votes,Karen Lee Stoker (I) (Rep)_Absentee by Mail Votes,Karen Lee Stoker (I) (Rep)_Provisional Votes,Karen Lee Stoker (I) (Rep)_Choice Total,Marilyn R. Burks (I) (Dem)_Election Day Votes,Marilyn R. Burks (I) (Dem)_Advanced Voting Votes,Marilyn R. Burks (I) (Dem)_Absentee by Mail Votes,Marilyn R. Burks (I) (Dem)_Provisional Votes,Marilyn R. Burks (I) (Dem)_Choice Total,Brenda J. Wood Henderson (I) (Rep)_Election Day Votes,Brenda J. Wood Henderson (I) (Rep)_Advanced Voting Votes,Brenda J. Wood Henderson (I) (Rep)_Absentee by Mail Votes,Brenda J. Wood Henderson (I) (Rep)_Provisional Votes,Brenda J. Wood Henderson (I) (Rep)_Choice Total,calc_participation
GL,Whitfield,2510.0,,,,,,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,492.0,144.0,1.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
LT,Whitfield,1148.0,,,,,,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,413.0,75.0,1.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
MC,Whitfield,1659.0,,,,,,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,498.0,108.0,1.0,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6
NI,Whitfield,2456.0,,,,,,1510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.0,667.0,201.0,1.0,1510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5
PG,Whitfield,4721.0,,,,,,2151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,1196.0,347.0,2.0,2151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6
TH,Whitfield,3836.0,,,,,,2237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0,1182.0,324.0,2.0,2237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3
TI,Whitfield,775.0,,,,,,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,135.0,41.0,0.0,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0
TR,Whitfield,1335.0,,,,,,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,455.0,129.0,0.0,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4
UT,Whitfield,1053.0,,,,,,694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,251.0,74.0,0.0,694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9
VA,Whitfield,5250.0,,,,,,3208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.0,1729.0,466.0,1.0,3208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1
WS,Whitfield,2647.0,,,,,,1674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,868.0,279.0,3.0,1674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2
Colquitt-Miller,Miller,3912.0,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,188.0,93.0,0.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
Greenbriar Church,Dougherty,3885.0,,,,,,2385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0,1118.0,743.0,5.0,2385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4
Westover High School,Dougherty,3394.0,,,,,,2103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,971.0,583.0,0.0,2103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0
Darton College,Dougherty,4289.0,,,,,,746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,366.0,184.0,2.0,746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
Christ Church,Dougherty,1879.0,,,,,,1189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,477.0,326.0,1.0,1189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3
1st Christian Church,Dougherty,1505.0,,,,,,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,353.0,218.0,1.0,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5
Elberton,Elbert,3798.0,,,,,,1322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,862.0,285.0,0.0,1322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8
Elm Pine,Cook,531.0,,,,,,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,109.0,72.0,0.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8
Riverbend,Cook,1280.0,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,105.0,31.0,0.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2
Sparks,Cook,1049.0,,,,,,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,208.0,87.0,0.0,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
Burnt Hickory Park,Paulding,6242.0,,,,,,4854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,2799.0,640.0,4.0,4068.0,105.0,443.0,236.0,2.0,786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8
Crossroads Library,Paulding,3662.0,,,,,,3025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,1502.0,430.0,1.0,2264.0,74.0,388.0,299.0,0.0,761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6
Shelton Elementary,Paulding,5095.0,,,,,,3910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,1653.0,439.0,3.0,2576.0,159.0,748.0,427.0,0.0,1334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7
Russom Elementary,Paulding,8243.0,,,,,,6549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.0,2838.0,1055.0,5.0,4605.0,201.0,948.0,793.0,2.0,1944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4
Paulding Sr Center,Paulding,5972.0,,,,,,4323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0,1841.0,436.0,4.0,2785.0,199.0,842.0,495.0,2.0,1538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4
Legacy Bapt Church,Paulding,4443.0,,,,,,2997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,1080.0,467.0,1.0,1876.0,134.0,588.0,395.0,4.0,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5
Watson Govt Cmplx,Paulding,10774.0,,,,,,7093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,2726.0,848.0,8.0,4238.0,381.0,1552.0,919.0,3.0,2855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
West Ridge Church,Paulding,11546.0,,,,,,8331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.0,3662.0,1214.0,3.0,5915.0,309.0,1227.0,878.0,2.0,2416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2
Events Place,Paulding,4923.0,,,,,,3410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,772.0,310.0,3.0,1322.0,240.0,1119.0,726.0,3.0,2088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3
Poplar Sprgs Bapt Church,Paulding,4825.0,,,,,,3268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,953.0,305.0,0.0,1523.0,237.0,964.0,543.0,1.0,1745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7
D Wright Innovation Ctr,Paulding,7137.0,,,,,,4983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.0,2235.0,384.0,2.0,3123.0,244.0,1030.0,585.0,1.0,1860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8
Nebo Elem School,Paulding,10070.0,,,,,,6986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.0,3310.0,787.0,4.0,5206.0,261.0,888.0,625.0,6.0,1780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4
White Oak Park,Paulding,5833.0,,,,,,3996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0,1670.0,450.0,7.0,2632.0,208.0,711.0,443.0,2.0,1364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5
