Precinct,County,Registered Voters,Allen Booker (I) (Dem)_Election Day Votes,Allen Booker (I) (Dem)_Advanced Voting Votes,Allen Booker (I) (Dem)_Absentee by Mail Votes,Allen Booker (I) (Dem)_Provisional Votes,Allen Booker (I) (Dem)_Choice Total,Total,Susan C. Andrews (I) (Rep)_Election Day Votes,Susan C. Andrews (I) (Rep)_Advanced Voting Votes,Susan C. Andrews (I) (Rep)_Absentee by Mail Votes,Susan C. Andrews (I) (Rep)_Provisional Votes,Susan C. Andrews (I) (Rep)_Choice Total,Pixie Harrod (I) (Rep)_Election Day Votes,Pixie Harrod (I) (Rep)_Advanced Voting Votes,Pixie Harrod (I) (Rep)_Absentee by Mail Votes,Pixie Harrod (I) (Rep)_Provisional Votes,Pixie Harrod (I) (Rep)_Choice Total,Ben L. Casey (I) (Rep)_Election Day Votes,Ben L. Casey (I) (Rep)_Advanced Voting Votes,Ben L. Casey (I) (Rep)_Absentee by Mail Votes,Ben L. Casey (I) (Rep)_Provisional Votes,Ben L. Casey (I) (Rep)_Choice Total,David Sullivan (I) (Rep)_Election Day Votes,David Sullivan (I) (Rep)_Advanced Voting Votes,David Sullivan (I) (Rep)_Absentee by Mail Votes,David Sullivan (I) (Rep)_Provisional Votes,David Sullivan (I) (Rep)_Choice Total,George E. Walls (I) (Rep)_Election Day Votes,George E. Walls (I) (Rep)_Advanced Voting Votes,George E. Walls (I) (Rep)_Absentee by Mail Votes,George E. Walls (I) (Rep)_Provisional Votes,George E. Walls (I) (Rep)_Choice Total,"Jessie L. Smith, Jr. (Dem)_Election Day Votes","Jessie L. Smith, Jr. (Dem)_Advanced Voting Votes","Jessie L. Smith, Jr. (Dem)_Absentee by Mail Votes","Jessie L. Smith, Jr. (Dem)_Provisional Votes","Jessie L. Smith, Jr. (Dem)_Choice Total",Johnny Westmoreland (I) (Rep)_Election Day Votes,Johnny Westmoreland (I) (Rep)_Advanced Voting Votes,Johnny Westmoreland (I) (Rep)_Absentee by Mail Votes,Johnny Westmoreland (I) (Rep)_Provisional Votes,Johnny Westmoreland (I) (Rep)_Choice Total,Kelvin T. Butts (Dem)_Election Day Votes,Kelvin T. Butts (Dem)_Advanced Voting Votes,Kelvin T. Butts (Dem)_Absentee by Mail Votes,Kelvin T. Butts (Dem)_Provisional Votes,Kelvin T. Butts (Dem)_Choice Total,Ronnie Cowan (I) (Rep)_Election Day Votes,Ronnie Cowan (I) (Rep)_Advanced Voting Votes,Ronnie Cowan (I) (Rep)_Absentee by Mail Votes,Ronnie Cowan (I) (Rep)_Provisional Votes,Ronnie Cowan (I) (Rep)_Choice Total,Dorothy Piedrahita (Dem)_Election Day Votes,Dorothy Piedrahita (Dem)_Advanced Voting Votes,Dorothy Piedrahita (Dem)_Absentee by Mail Votes,Dorothy Piedrahita (Dem)_Provisional Votes,Dorothy Piedrahita (Dem)_Choice Total,Henry Moylan (I) (Rep)_Election Day Votes,Henry Moylan (I) (Rep)_Advanced Voting Votes,Henry Moylan (I) (Rep)_Absentee by Mail Votes,Henry Moylan (I) (Rep)_Provisional Votes,Henry Moylan (I) (Rep)_Choice Total,"Bobby Barber, Jr. (Rep)_Election Day Votes","Bobby Barber, Jr. (Rep)_Advanced Voting Votes","Bobby Barber, Jr. (Rep)_Absentee by Mail Votes","Bobby Barber, Jr. (Rep)_Provisional Votes","Bobby Barber, Jr. (Rep)_Choice Total",Johnnie Mae Livingston (Dem)_Election Day Votes,Johnnie Mae Livingston (Dem)_Advanced Voting Votes,Johnnie Mae Livingston (Dem)_Absentee by Mail Votes,Johnnie Mae Livingston (Dem)_Provisional Votes,Johnnie Mae Livingston (Dem)_Choice Total,Larry L. Sparks (Dem)_Election Day Votes,Larry L. Sparks (Dem)_Advanced Voting Votes,Larry L. Sparks (Dem)_Absentee by Mail Votes,Larry L. Sparks (Dem)_Provisional Votes,Larry L. Sparks (Dem)_Choice Total,Josh Buckner (Ind)_Election Day Votes,Josh Buckner (Ind)_Advanced Voting Votes,Josh Buckner (Ind)_Absentee by Mail Votes,Josh Buckner (Ind)_Provisional Votes,Josh Buckner (Ind)_Choice Total,Willie G. Hunt (Ind)_Election Day Votes,Willie G. Hunt (Ind)_Advanced Voting Votes,Willie G. Hunt (Ind)_Absentee by Mail Votes,Willie G. Hunt (Ind)_Provisional Votes,Willie G. Hunt (Ind)_Choice Total,James Henry Maxwell (I) (Dem)_Election Day Votes,James Henry Maxwell (I) (Dem)_Advanced Voting Votes,James Henry Maxwell (I) (Dem)_Absentee by Mail Votes,James Henry Maxwell (I) (Dem)_Provisional Votes,James Henry Maxwell (I) (Dem)_Choice Total,Arcola Scott (I) (Dem)_Election Day Votes,Arcola Scott (I) (Dem)_Advanced Voting Votes,Arcola Scott (I) (Dem)_Absentee by Mail Votes,Arcola Scott (I) (Dem)_Provisional Votes,Arcola Scott (I) (Dem)_Choice Total,Mark Byrd (Rep)_Election Day Votes,Mark Byrd (Rep)_Advanced Voting Votes,Mark Byrd (Rep)_Absentee by Mail Votes,Mark Byrd (Rep)_Provisional Votes,Mark Byrd (Rep)_Choice Total,Keith McCants (Dem)_Election Day Votes,Keith McCants (Dem)_Advanced Voting Votes,Keith McCants (Dem)_Absentee by Mail Votes,Keith McCants (Dem)_Provisional Votes,Keith McCants (Dem)_Choice Total,Charlie Leggett (I) (Rep)_Election Day Votes,Charlie Leggett (I) (Rep)_Advanced Voting Votes,Charlie Leggett (I) (Rep)_Absentee by Mail Votes,Charlie Leggett (I) (Rep)_Provisional Votes,Charlie Leggett (I) (Rep)_Choice Total,Gary Gilliard (I) (Dem)_Election Day Votes,Gary Gilliard (I) (Dem)_Advanced Voting Votes,Gary Gilliard (I) (Dem)_Absentee by Mail Votes,Gary Gilliard (I) (Dem)_Provisional Votes,Gary Gilliard (I) (Dem)_Choice Total,Ladon Calhoun (Rep)_Election Day Votes,Ladon Calhoun (Rep)_Advanced Voting Votes,Ladon Calhoun (Rep)_Absentee by Mail Votes,Ladon Calhoun (Rep)_Provisional Votes,Ladon Calhoun (Rep)_Choice Total,Jerry A. Bush (I) (Dem)_Election Day Votes,Jerry A. Bush (I) (Dem)_Advanced Voting Votes,Jerry A. Bush (I) (Dem)_Absentee by Mail Votes,Jerry A. Bush (I) (Dem)_Provisional Votes,Jerry A. Bush (I) (Dem)_Choice Total,J. C. Warren (I) (Dem)_Election Day Votes,J. C. Warren (I) (Dem)_Advanced Voting Votes,J. C. Warren (I) (Dem)_Absentee by Mail Votes,J. C. Warren (I) (Dem)_Provisional Votes,J. C. Warren (I) (Dem)_Choice Total,Gloria Gaines (I) (Dem)_Election Day Votes,Gloria Gaines (I) (Dem)_Advanced Voting Votes,Gloria Gaines (I) (Dem)_Absentee by Mail Votes,Gloria Gaines (I) (Dem)_Provisional Votes,Gloria Gaines (I) (Dem)_Choice Total,Darius Culverson (I) (Rep)_Election Day Votes,Darius Culverson (I) (Rep)_Advanced Voting Votes,Darius Culverson (I) (Rep)_Absentee by Mail Votes,Darius Culverson (I) (Rep)_Provisional Votes,Darius Culverson (I) (Rep)_Choice Total,Robert Parker (I) (Rep)_Election Day Votes,Robert Parker (I) (Rep)_Advanced Voting Votes,Robert Parker (I) (Rep)_Absentee by Mail Votes,Robert Parker (I) (Rep)_Provisional Votes,Robert Parker (I) (Rep)_Choice Total,Russ Crumbley (I) (Rep)_Election Day Votes,Russ Crumbley (I) (Rep)_Advanced Voting Votes,Russ Crumbley (I) (Rep)_Absentee by Mail Votes,Russ Crumbley (I) (Rep)_Provisional Votes,Russ Crumbley (I) (Rep)_Choice Total,Ernest Jenkins (I) (Rep)_Election Day Votes,Ernest Jenkins (I) (Rep)_Advanced Voting Votes,Ernest Jenkins (I) (Rep)_Absentee by Mail Votes,Ernest Jenkins (I) (Rep)_Provisional Votes,Ernest Jenkins (I) (Rep)_Choice Total,"Ronald """"Ronnie"""" Walker (Dem)_Election Day Votes","Ronald """"Ronnie"""" Walker (Dem)_Advanced Voting Votes","Ronald """"Ronnie"""" Walker (Dem)_Absentee by Mail Votes","Ronald """"Ronnie"""" Walker (Dem)_Provisional Votes","Ronald """"Ronnie"""" Walker (Dem)_Choice Total",Kevin L._Election Day Votes,Kevin L._Advanced Voting Votes,Kevin L._Absentee by Mail Votes,Kevin L._Provisional Votes,Kevin L._Choice Total,Bill Kicklighter (I) (Rep)_Election Day Votes,Bill Kicklighter (I) (Rep)_Advanced Voting Votes,Bill Kicklighter (I) (Rep)_Absentee by Mail Votes,Bill Kicklighter (I) (Rep)_Provisional Votes,Bill Kicklighter (I) (Rep)_Choice Total,Tanya Milton (Dem)_Election Day Votes,Tanya Milton (Dem)_Advanced Voting Votes,Tanya Milton (Dem)_Absentee by Mail Votes,Tanya Milton (Dem)_Provisional Votes,Tanya Milton (Dem)_Choice Total,Ted Osteen (I) (Rep)_Election Day Votes,Ted Osteen (I) (Rep)_Advanced Voting Votes,Ted Osteen (I) (Rep)_Absentee by Mail Votes,Ted Osteen (I) (Rep)_Provisional Votes,Ted Osteen (I) (Rep)_Choice Total,Joey Dorsey (I) (Rep)_Election Day Votes,Joey Dorsey (I) (Rep)_Advanced Voting Votes,Joey Dorsey (I) (Rep)_Absentee by Mail Votes,Joey Dorsey (I) (Rep)_Provisional Votes,Joey Dorsey (I) (Rep)_Choice Total,Laura Semanson (I) (Rep)_Election Day Votes,Laura Semanson (I) (Rep)_Advanced Voting Votes,Laura Semanson (I) (Rep)_Absentee by Mail Votes,Laura Semanson (I) (Rep)_Provisional Votes,Laura Semanson (I) (Rep)_Choice Total,"Ernest """"Ernie"""" Reynolds (I) (Rep)_Election Day Votes","Ernest """"Ernie"""" Reynolds (I) (Rep)_Advanced Voting Votes","Ernest """"Ernie"""" Reynolds (I) (Rep)_Absentee by Mail Votes","Ernest """"Ernie"""" Reynolds (I) (Rep)_Provisional Votes","Ernest """"Ernie"""" Reynolds (I) (Rep)_Choice Total",Bill Kurtz (Rep)_Election Day Votes,Bill Kurtz (Rep)_Advanced Voting Votes,Bill Kurtz (Rep)_Absentee by Mail Votes,Bill Kurtz (Rep)_Provisional Votes,Bill Kurtz (Rep)_Choice Total,Clay Griner (I) (Rep)_Election Day Votes,Clay Griner (I) (Rep)_Advanced Voting Votes,Clay Griner (I) (Rep)_Absentee by Mail Votes,Clay Griner (I) (Rep)_Provisional Votes,Clay Griner (I) (Rep)_Choice Total,"Q. U. (Art) Lively, III (Rep)_Election Day Votes","Q. U. (Art) Lively, III (Rep)_Advanced Voting Votes","Q. U. (Art) Lively, III (Rep)_Absentee by Mail Votes","Q. U. (Art) Lively, III (Rep)_Provisional Votes","Q. U. (Art) Lively, III (Rep)_Choice Total",Larry Smith (I) (Rep)_Election Day Votes,Larry Smith (I) (Rep)_Advanced Voting Votes,Larry Smith (I) (Rep)_Absentee by Mail Votes,Larry Smith (I) (Rep)_Provisional Votes,Larry Smith (I) (Rep)_Choice Total,Randy Nelson (I) (Rep)_Election Day Votes,Randy Nelson (I) (Rep)_Advanced Voting Votes,Randy Nelson (I) (Rep)_Absentee by Mail Votes,Randy Nelson (I) (Rep)_Provisional Votes,Randy Nelson (I) (Rep)_Choice Total,Sybil R. Willingham (Ind)_Election Day Votes,Sybil R. Willingham (Ind)_Advanced Voting Votes,Sybil R. Willingham (Ind)_Absentee by Mail Votes,Sybil R. Willingham (Ind)_Provisional Votes,Sybil R. Willingham (Ind)_Choice Total,Al Smith (I) (Dem)_Election Day Votes,Al Smith (I) (Dem)_Advanced Voting Votes,Al Smith (I) (Dem)_Absentee by Mail Votes,Al Smith (I) (Dem)_Provisional Votes,Al Smith (I) (Dem)_Choice Total,Steven Ledford (Rep)_Election Day Votes,Steven Ledford (Rep)_Advanced Voting Votes,Steven Ledford (Rep)_Absentee by Mail Votes,Steven Ledford (Rep)_Provisional Votes,Steven Ledford (Rep)_Choice Total,Tom Morris (Rep)_Election Day Votes,Tom Morris (Rep)_Advanced Voting Votes,Tom Morris (Rep)_Absentee by Mail Votes,Tom Morris (Rep)_Provisional Votes,Tom Morris (Rep)_Choice Total,Mereda Davis Johnson (I) (Dem)_Election Day Votes,Mereda Davis Johnson (I) (Dem)_Advanced Voting Votes,Mereda Davis Johnson (I) (Dem)_Absentee by Mail Votes,Mereda Davis Johnson (I) (Dem)_Provisional Votes,Mereda Davis Johnson (I) (Dem)_Choice Total,"Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Election Day Votes","Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Advanced Voting Votes","Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Absentee by Mail Votes","Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Provisional Votes","Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Choice Total",calc_participation,Dem_total,Dem_steal,Rep_total,Rep_steal,Ind_total,Ind_steal
Bainbridge-Coliseum,Decatur,5641.0,,,,,,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,176.0,38.0,0.0,240.0,22.0,114.0,30.0,0.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,
Junction City,Talbot,437.0,,,,,,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,27.0,94.0,0.0,172.0,32.0,54.0,44.0,0.0,130.0,3.0,5.0,6.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,,,,,,
Geneva,Talbot,482.0,,,,,,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,43.0,100.0,0.0,188.0,25.0,48.0,27.0,1.0,101.0,17.0,27.0,21.0,0.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,,,,,
Talbotton,Talbot,884.0,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,7.0,0.0,15.0,2.0,8.0,2.0,0.0,12.0,0.0,1.0,4.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,
Quitman,Brooks,4117.0,,,,,,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,256.0,223.0,0.0,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,,,,,,
Dixie,Brooks,1066.0,,,,,,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,115.0,77.0,1.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7,,,,,,
Nankin,Brooks,735.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,43.0,15.0,0.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,,,,
Richland,Stewart,1256.0,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,24.0,21.0,1.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,
Lumpkin,Stewart,1134.0,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,151.0,67.0,2.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,
ANNX,Houston,4512.0,,,,,,3393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,1202.0,570.0,5.0,2258.0,166.0,466.0,502.0,1.0,1135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,,,,,,
BMS,Houston,9536.0,,,,,,7423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.0,2573.0,1111.0,1.0,5044.0,362.0,1090.0,925.0,2.0,2379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8,,,,,,
CENT,Houston,7795.0,,,,,,5408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.0,1553.0,721.0,1.0,3207.0,415.0,955.0,828.0,3.0,2201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4,,,,,,
CGTC,Houston,4860.0,,,,,,3585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0,1332.0,431.0,4.0,2309.0,170.0,631.0,475.0,0.0,1276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,,,,,
FMMS,Houston,8767.0,,,,,,6379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.0,1871.0,610.0,1.0,3559.0,505.0,1357.0,956.0,2.0,2820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,,,,,,
HAFS,Houston,1805.0,,,,,,1353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.0,350.0,113.0,0.0,1087.0,96.0,77.0,92.0,1.0,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,
HCTC,Houston,6361.0,,,,,,3879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,963.0,479.0,2.0,1991.0,422.0,807.0,655.0,4.0,1888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,
HEFS,Houston,1372.0,,,,,,1035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,262.0,93.0,4.0,701.0,152.0,75.0,102.0,5.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4,,,,,,
HHPC,Houston,9610.0,,,,,,5868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.0,1468.0,738.0,3.0,2925.0,643.0,1194.0,1102.0,4.0,2943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1,,,,,,
MCMS,Houston,9181.0,,,,,,6846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.0,2468.0,805.0,7.0,4375.0,362.0,1253.0,854.0,2.0,2471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6,,,,,,
NSES,Houston,2441.0,,,,,,1775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,499.0,255.0,1.0,1145.0,129.0,242.0,259.0,0.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7,,,,,,
RECR,Houston,9277.0,,,,,,4870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,519.0,281.0,5.0,1149.0,969.0,1394.0,1349.0,9.0,3721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,,,,,,
ROZR,Houston,13802.0,,,,,,9742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.0,3745.0,1258.0,5.0,6507.0,659.0,1448.0,1123.0,5.0,3235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6,,,,,,
TMS,Houston,5286.0,,,,,,3547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0,699.0,370.0,5.0,1521.0,451.0,893.0,680.0,2.0,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1,,,,,,
TWPK,Houston,4415.0,,,,,,3186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0,889.0,409.0,1.0,1935.0,247.0,580.0,422.0,2.0,1251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,,,,,,
