,Precinct,County,Registered Voters,Ann W. Kendrick (I) (Rep)_Election Day Votes,Ann W. Kendrick (I) (Rep)_Advanced Voting Votes,Ann W. Kendrick (I) (Rep)_Absentee by Mail Votes,Ann W. Kendrick (I) (Rep)_Provisional Votes,Ann W. Kendrick (I) (Rep)_Choice Total,Total,Danny Waits (Rep)_Election Day Votes,Danny Waits (Rep)_Advanced Voting Votes,Danny Waits (Rep)_Absentee by Mail Votes,Danny Waits (Rep)_Provisional Votes,Danny Waits (Rep)_Choice Total,Audrey Gibbons (Dem)_Election Day Votes,Audrey Gibbons (Dem)_Advanced Voting Votes,Audrey Gibbons (Dem)_Absentee by Mail Votes,Audrey Gibbons (Dem)_Provisional Votes,Audrey Gibbons (Dem)_Choice Total,B. J._Election Day Votes,B. J._Advanced Voting Votes,B. J._Absentee by Mail Votes,B. J._Provisional Votes,B. J._Choice Total,Douglas Jackson_Election Day Votes,Douglas Jackson_Advanced Voting Votes,Douglas Jackson_Absentee by Mail Votes,Douglas Jackson_Provisional Votes,Douglas Jackson_Choice Total,Samantha R. Moses_Election Day Votes,Samantha R. Moses_Advanced Voting Votes,Samantha R. Moses_Absentee by Mail Votes,Samantha R. Moses_Provisional Votes,Samantha R. Moses_Choice Total,Patsy Scott (I)_Election Day Votes,Patsy Scott (I)_Advanced Voting Votes,Patsy Scott (I)_Absentee by Mail Votes,Patsy Scott (I)_Provisional Votes,Patsy Scott (I)_Choice Total,Edith Ann Green_Election Day Votes,Edith Ann Green_Advanced Voting Votes,Edith Ann Green_Absentee by Mail Votes,Edith Ann Green_Provisional Votes,Edith Ann Green_Choice Total,Carolyn C. Hamilton_Election Day Votes,Carolyn C. Hamilton_Advanced Voting Votes,Carolyn C. Hamilton_Absentee by Mail Votes,Carolyn C. Hamilton_Provisional Votes,Carolyn C. Hamilton_Choice Total,Debra Burnam (I) (Dem)_Election Day Votes,Debra Burnam (I) (Dem)_Advanced Voting Votes,Debra Burnam (I) (Dem)_Absentee by Mail Votes,Debra Burnam (I) (Dem)_Provisional Votes,Debra Burnam (I) (Dem)_Choice Total,"Deatrice """"Dee"""" Haney (Dem)_Election Day Votes","Deatrice """"Dee"""" Haney (Dem)_Advanced Voting Votes","Deatrice """"Dee"""" Haney (Dem)_Absentee by Mail Votes","Deatrice """"Dee"""" Haney (Dem)_Provisional Votes","Deatrice """"Dee"""" Haney (Dem)_Choice Total",Gayle Infinger (Rep)_Election Day Votes,Gayle Infinger (Rep)_Advanced Voting Votes,Gayle Infinger (Rep)_Absentee by Mail Votes,Gayle Infinger (Rep)_Provisional Votes,Gayle Infinger (Rep)_Choice Total,Lynn Stevens (I) (Rep)_Election Day Votes,Lynn Stevens (I) (Rep)_Advanced Voting Votes,Lynn Stevens (I) (Rep)_Absentee by Mail Votes,Lynn Stevens (I) (Rep)_Provisional Votes,Lynn Stevens (I) (Rep)_Choice Total,Mildred Biggs (Dem)_Election Day Votes,Mildred Biggs (Dem)_Advanced Voting Votes,Mildred Biggs (Dem)_Absentee by Mail Votes,Mildred Biggs (Dem)_Provisional Votes,Mildred Biggs (Dem)_Choice Total,Justin Wilson (Rep)_Election Day Votes,Justin Wilson (Rep)_Advanced Voting Votes,Justin Wilson (Rep)_Absentee by Mail Votes,Justin Wilson (Rep)_Provisional Votes,Justin Wilson (Rep)_Choice Total,Tenjurie Thomas (Dem)_Election Day Votes,Tenjurie Thomas (Dem)_Advanced Voting Votes,Tenjurie Thomas (Dem)_Absentee by Mail Votes,Tenjurie Thomas (Dem)_Provisional Votes,Tenjurie Thomas (Dem)_Choice Total,Glenn T. Easterwood (Rep)_Election Day Votes,Glenn T. Easterwood (Rep)_Advanced Voting Votes,Glenn T. Easterwood (Rep)_Absentee by Mail Votes,Glenn T. Easterwood (Rep)_Provisional Votes,Glenn T. Easterwood (Rep)_Choice Total,Rita Fasina-Thomas (I) (Dem)_Election Day Votes,Rita Fasina-Thomas (I) (Dem)_Advanced Voting Votes,Rita Fasina-Thomas (I) (Dem)_Absentee by Mail Votes,Rita Fasina-Thomas (I) (Dem)_Provisional Votes,Rita Fasina-Thomas (I) (Dem)_Choice Total,Cody Cleveland (Rep)_Election Day Votes,Cody Cleveland (Rep)_Advanced Voting Votes,Cody Cleveland (Rep)_Absentee by Mail Votes,Cody Cleveland (Rep)_Provisional Votes,Cody Cleveland (Rep)_Choice Total,James C. Bush (I) (Dem)_Election Day Votes,James C. Bush (I) (Dem)_Advanced Voting Votes,James C. Bush (I) (Dem)_Absentee by Mail Votes,James C. Bush (I) (Dem)_Provisional Votes,James C. Bush (I) (Dem)_Choice Total,Lynn Gilpin (I) (Rep)_Election Day Votes,Lynn Gilpin (I) (Rep)_Advanced Voting Votes,Lynn Gilpin (I) (Rep)_Absentee by Mail Votes,Lynn Gilpin (I) (Rep)_Provisional Votes,Lynn Gilpin (I) (Rep)_Choice Total,Dennis Dowell (I) (Rep)_Election Day Votes,Dennis Dowell (I) (Rep)_Advanced Voting Votes,Dennis Dowell (I) (Rep)_Absentee by Mail Votes,Dennis Dowell (I) (Rep)_Provisional Votes,Dennis Dowell (I) (Rep)_Choice Total,Lindsey Adams (Rep)_Election Day Votes,Lindsey Adams (Rep)_Advanced Voting Votes,Lindsey Adams (Rep)_Absentee by Mail Votes,Lindsey Adams (Rep)_Provisional Votes,Lindsey Adams (Rep)_Choice Total,Anna V. Sullivan (I) (Rep)_Election Day Votes,Anna V. Sullivan (I) (Rep)_Advanced Voting Votes,Anna V. Sullivan (I) (Rep)_Absentee by Mail Votes,Anna V. Sullivan (I) (Rep)_Provisional Votes,Anna V. Sullivan (I) (Rep)_Choice Total,Wes Summers (Rep)_Election Day Votes,Wes Summers (Rep)_Advanced Voting Votes,Wes Summers (Rep)_Absentee by Mail Votes,Wes Summers (Rep)_Provisional Votes,Wes Summers (Rep)_Choice Total,Landon Meeks (I) (Rep)_Election Day Votes,Landon Meeks (I) (Rep)_Advanced Voting Votes,Landon Meeks (I) (Rep)_Absentee by Mail Votes,Landon Meeks (I) (Rep)_Provisional Votes,Landon Meeks (I) (Rep)_Choice Total,Christopher A. Clark (I) (Dem)_Election Day Votes,Christopher A. Clark (I) (Dem)_Advanced Voting Votes,Christopher A. Clark (I) (Dem)_Absentee by Mail Votes,Christopher A. Clark (I) (Dem)_Provisional Votes,Christopher A. Clark (I) (Dem)_Choice Total,David Banks (I) (Rep)_Election Day Votes,David Banks (I) (Rep)_Advanced Voting Votes,David Banks (I) (Rep)_Absentee by Mail Votes,David Banks (I) (Rep)_Provisional Votes,David Banks (I) (Rep)_Choice Total,Julia Hurtado (Dem)_Election Day Votes,Julia Hurtado (Dem)_Advanced Voting Votes,Julia Hurtado (Dem)_Absentee by Mail Votes,Julia Hurtado (Dem)_Provisional Votes,Julia Hurtado (Dem)_Choice Total,Phyllis White Hunter (I) (Rep)_Election Day Votes,Phyllis White Hunter (I) (Rep)_Advanced Voting Votes,Phyllis White Hunter (I) (Rep)_Absentee by Mail Votes,Phyllis White Hunter (I) (Rep)_Provisional Votes,Phyllis White Hunter (I) (Rep)_Choice Total,Kristy W. Gober (I) (Rep)_Election Day Votes,Kristy W. Gober (I) (Rep)_Advanced Voting Votes,Kristy W. Gober (I) (Rep)_Absentee by Mail Votes,Kristy W. Gober (I) (Rep)_Provisional Votes,Kristy W. Gober (I) (Rep)_Choice Total,calc_participation
34,Alpine,Chattooga,872.0,,,,,,593.0,,,,,,,,,,,274.0,239.0,80.0,0.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
27,Lyerly,Chattooga,934.0,,,,,,588.0,,,,,,,,,,,233.0,280.0,73.0,2.0,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
36,Pennville,Chattooga,588.0,,,,,,331.0,,,,,,,,,,,76.0,209.0,46.0,0.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3
30,Teloga,Chattooga,593.0,,,,,,410.0,,,,,,,,,,,88.0,250.0,72.0,0.0,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1
35,Cloudland,Chattooga,378.0,,,,,,248.0,,,,,,,,,,,88.0,119.0,41.0,0.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6
31,Dirttown,Chattooga,897.0,,,,,,600.0,,,,,,,,,,,256.0,268.0,76.0,0.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9
58,Riverdale 9,Clayton,2653.0,,,,,,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,191.0,80.0,1.0,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
57,Riverdale 5,Clayton,2970.0,,,,,,1580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,830.0,430.0,5.0,1580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2
48,Jonesboro 3,Clayton,4107.0,,,,,,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,180.0,141.0,2.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
49,Jonesboro 4,Clayton,2574.0,,,,,,1062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,545.0,278.0,4.0,1062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3
50,Jonesboro 5,Clayton,2064.0,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,43.0,29.0,0.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
51,Jonesboro 7,Clayton,3174.0,,,,,,1757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,952.0,509.0,5.0,1757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4
52,Jonesboro 9,Clayton,1759.0,,,,,,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,330.0,194.0,1.0,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9
53,Jonesboro 10,Clayton,3398.0,,,,,,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,551.0,314.0,1.0,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0
56,Riverdale 4,Clayton,4362.0,,,,,,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,353.0,196.0,4.0,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
55,Jonesboro 18,Clayton,3301.0,,,,,,1724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,944.0,435.0,5.0,1724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2
54,Jonesboro 11,Clayton,3863.0,,,,,,1375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,691.0,496.0,0.0,1375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6
60,Fargo,Clinch,270.0,,,,,,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,21.0,10.0,0.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6
61,Homerville,Clinch,3262.0,,,,,,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,163.0,36.0,0.0,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
59,Dupont,Clinch,338.0,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,26.0,7.0,1.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
122,Pope 01,Cobb,3153.0,,,,,,2508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,623.0,482.0,0.0,1360.0,127.0,417.0,604.0,0.0,1148.0,,,,,,,,,,,79.5
111,Elizabeth 03,Cobb,2767.0,,,,,,1563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,307.0,356.0,1.0,874.0,98.0,258.0,333.0,0.0,689.0,,,,,,,,,,,56.5
110,Elizabeth 01,Cobb,4065.0,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,5.0,0.0,25.0,16.0,29.0,9.0,0.0,54.0,,,,,,,,,,,1.9
109,Eastside 02,Cobb,4074.0,,,,,,1248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,289.0,285.0,0.0,664.0,52.0,193.0,339.0,0.0,584.0,,,,,,,,,,,30.6
108,Eastside 01,Cobb,3040.0,,,,,,1489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,336.0,313.0,1.0,849.0,66.0,198.0,376.0,0.0,640.0,,,,,,,,,,,49.0
107,Davis 01,Cobb,2093.0,,,,,,1673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,332.0,235.0,0.0,873.0,155.0,294.0,351.0,0.0,800.0,,,,,,,,,,,79.9
106,Dodgen 01,Cobb,2100.0,,,,,,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,108.0,92.0,1.0,286.0,22.0,74.0,131.0,0.0,227.0,,,,,,,,,,,24.4
112,Elizabeth 04,Cobb,3011.0,,,,,,1998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,278.0,228.0,0.0,764.0,259.0,460.0,515.0,0.0,1234.0,,,,,,,,,,,66.4
105,Dobbins 01,Cobb,3024.0,,,,,,546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,47.0,32.0,0.0,112.0,98.0,212.0,124.0,0.0,434.0,,,,,,,,,,,18.1
104,Chestnut Ridge 01,Cobb,3162.0,,,,,,2629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,591.0,574.0,0.0,1476.0,142.0,386.0,625.0,0.0,1153.0,,,,,,,,,,,83.1
119,Murdock 01,Cobb,4059.0,,,,,,3293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,664.0,683.0,0.0,1755.0,184.0,508.0,846.0,0.0,1538.0,,,,,,,,,,,81.1
118,Mabry 01,Cobb,1656.0,,,,,,1375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,355.0,263.0,3.0,844.0,78.0,200.0,251.0,2.0,531.0,,,,,,,,,,,83.0
117,Lassiter 01,Cobb,3647.0,,,,,,1244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,322.0,231.0,0.0,724.0,55.0,190.0,275.0,0.0,520.0,,,,,,,,,,,34.1
114,Fullers Park 01,Cobb,3452.0,,,,,,2516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0,576.0,481.0,0.0,1364.0,151.0,376.0,625.0,0.0,1152.0,,,,,,,,,,,72.9
115,Garrison Mill 01,Cobb,2872.0,,,,,,2298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0,555.0,353.0,1.0,1226.0,153.0,400.0,519.0,0.0,1072.0,,,,,,,,,,,80.0
116,Hightower 01,Cobb,4262.0,,,,,,3468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,733.0,821.0,0.0,1929.0,133.0,495.0,911.0,0.0,1539.0,,,,,,,,,,,81.4
121,Post Oak 01,Cobb,3660.0,,,,,,2915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,780.0,547.0,3.0,1706.0,132.0,463.0,613.0,1.0,1209.0,,,,,,,,,,,79.6
120,Powers Ferry 01,Cobb,3504.0,,,,,,2466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,483.0,390.0,0.0,1216.0,191.0,487.0,571.0,1.0,1250.0,,,,,,,,,,,70.4
113,Elizabeth 05,Cobb,2884.0,,,,,,2232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,460.0,371.0,0.0,1157.0,154.0,366.0,554.0,1.0,1075.0,,,,,,,,,,,77.4
123,Roswell 01,Cobb,5374.0,,,,,,4466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0,993.0,932.0,0.0,2401.0,191.0,645.0,1229.0,0.0,2065.0,,,,,,,,,,,83.1
124,Roswell 02,Cobb,3701.0,,,,,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,426.0,397.0,2.0,1098.0,125.0,284.0,519.0,0.0,928.0,,,,,,,,,,,54.7
125,Sandy Plains 01,Cobb,2933.0,,,,,,2292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,448.0,374.0,0.0,1132.0,157.0,434.0,568.0,1.0,1160.0,,,,,,,,,,,78.1
126,Shallowford Falls 01,Cobb,3387.0,,,,,,2772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,631.0,516.0,0.0,1536.0,139.0,416.0,681.0,0.0,1236.0,,,,,,,,,,,81.8
127,Simpson 01,Cobb,1868.0,,,,,,1472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,335.0,214.0,0.0,712.0,85.0,329.0,345.0,1.0,760.0,,,,,,,,,,,78.8
128,Sewell Mill 01,Cobb,3493.0,,,,,,2758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,572.0,498.0,0.0,1411.0,164.0,483.0,700.0,0.0,1347.0,,,,,,,,,,,79.0
129,Sewell Mill 03,Cobb,4759.0,,,,,,2663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,347.0,374.0,2.0,1003.0,324.0,711.0,625.0,0.0,1660.0,,,,,,,,,,,56.0
130,Willeo 01,Cobb,2836.0,,,,,,2322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,515.0,453.0,0.0,1299.0,144.0,335.0,543.0,1.0,1023.0,,,,,,,,,,,81.9
86,Litman Cathedral,Dougherty,1486.0,,,,,,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,190.0,203.0,22.0,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4
84,Carver Teen Center,Dougherty,1667.0,,,,,,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,105.0,170.0,0.0,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6
