,Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
248,AP05,Fulton,4776.0,304.0,1863.0,959.0,6.0,3132.0,48.0,300.0,92.0,6.0,446.0,3578.0,74.9
249,AP06,Fulton,1967.0,129.0,841.0,338.0,12.0,1320.0,15.0,122.0,37.0,0.0,174.0,1494.0,76.0
250,AP07A,Fulton,3910.0,230.0,1383.0,666.0,15.0,2294.0,46.0,241.0,84.0,8.0,379.0,2673.0,68.4
251,AP07B,Fulton,1882.0,104.0,765.0,338.0,16.0,1223.0,21.0,133.0,39.0,2.0,195.0,1418.0,75.3
252,AP09A,Fulton,4437.0,271.0,1702.0,852.0,10.0,2835.0,67.0,273.0,83.0,1.0,424.0,3259.0,73.5
253,AP09B,Fulton,925.0,48.0,345.0,179.0,2.0,574.0,10.0,50.0,23.0,0.0,83.0,657.0,71.0
254,AP10,Fulton,992.0,63.0,414.0,172.0,29.0,678.0,9.0,63.0,11.0,4.0,87.0,765.0,77.1
255,AP12A,Fulton,746.0,49.0,247.0,99.0,16.0,411.0,15.0,34.0,12.0,0.0,61.0,472.0,63.3
256,AP12B,Fulton,947.0,63.0,253.0,159.0,6.0,481.0,9.0,48.0,13.0,2.0,72.0,553.0,58.4
257,AP12C,Fulton,2367.0,125.0,940.0,341.0,13.0,1419.0,31.0,143.0,34.0,2.0,210.0,1629.0,68.8
258,AP14,Fulton,3232.0,143.0,1311.0,673.0,7.0,2134.0,19.0,213.0,72.0,2.0,306.0,2440.0,75.5
259,CH01,Fulton,376.0,18.0,92.0,33.0,3.0,146.0,6.0,39.0,18.0,1.0,64.0,210.0,55.9
260,CH02,Fulton,338.0,35.0,95.0,56.0,0.0,186.0,11.0,24.0,10.0,0.0,45.0,231.0,68.3
247,AP04B,Fulton,473.0,37.0,211.0,68.0,4.0,320.0,9.0,37.0,7.0,2.0,55.0,375.0,79.3
261,CH03,Fulton,410.0,49.0,130.0,38.0,0.0,217.0,13.0,38.0,15.0,0.0,66.0,283.0,69.0
208,11B,Fulton,4395.0,251.0,1068.0,644.0,18.0,1981.0,86.0,269.0,152.0,17.0,524.0,2505.0,57.0
207,10R,Fulton,928.0,66.0,151.0,61.0,11.0,289.0,34.0,48.0,16.0,2.0,100.0,389.0,41.9
206,10P,Fulton,1607.0,104.0,248.0,178.0,2.0,532.0,46.0,87.0,45.0,1.0,179.0,711.0,44.2
205,10M,Fulton,2880.0,183.0,702.0,362.0,8.0,1255.0,63.0,170.0,72.0,3.0,308.0,1563.0,54.3
204,10K,Fulton,1614.0,78.0,458.0,256.0,5.0,797.0,35.0,105.0,43.0,0.0,183.0,980.0,60.7
203,10J,Fulton,1238.0,99.0,145.0,101.0,12.0,357.0,47.0,50.0,28.0,3.0,128.0,485.0,39.2
202,10I,Fulton,331.0,13.0,138.0,72.0,0.0,223.0,4.0,21.0,16.0,0.0,41.0,264.0,79.8
201,10H2,Fulton,2623.0,127.0,420.0,254.0,7.0,808.0,46.0,126.0,65.0,3.0,240.0,1048.0,40.0
200,10H1,Fulton,439.0,20.0,111.0,61.0,9.0,201.0,9.0,40.0,16.0,5.0,70.0,271.0,61.7
199,10G,Fulton,1332.0,72.0,410.0,206.0,0.0,688.0,28.0,95.0,34.0,3.0,160.0,848.0,63.7
198,10F,Fulton,1208.0,81.0,245.0,154.0,10.0,490.0,37.0,62.0,40.0,2.0,141.0,631.0,52.2
197,10E,Fulton,1084.0,64.0,227.0,152.0,1.0,444.0,31.0,77.0,28.0,3.0,139.0,583.0,53.8
262,CH04A,Fulton,825.0,51.0,353.0,132.0,0.0,536.0,10.0,60.0,18.0,0.0,88.0,624.0,75.6
209,11B1,Fulton,894.0,61.0,242.0,22.0,3.0,328.0,15.0,48.0,5.0,2.0,70.0,398.0,44.5
263,CH05,Fulton,429.0,40.0,135.0,72.0,0.0,247.0,13.0,36.0,10.0,0.0,59.0,306.0,71.3
246,AP04A,Fulton,1760.0,108.0,706.0,385.0,8.0,1207.0,17.0,115.0,41.0,1.0,174.0,1381.0,78.5
244,AP02B,Fulton,677.0,27.0,181.0,172.0,5.0,385.0,4.0,29.0,16.0,3.0,52.0,437.0,64.5
216,11J,Fulton,2092.0,140.0,396.0,262.0,18.0,816.0,46.0,114.0,57.0,6.0,223.0,1039.0,49.7
217,11K,Fulton,2045.0,101.0,495.0,318.0,12.0,926.0,40.0,124.0,63.0,2.0,229.0,1155.0,56.5
218,11M,Fulton,1380.0,79.0,455.0,306.0,4.0,844.0,27.0,107.0,43.0,2.0,179.0,1023.0,74.1
219,11M1,Fulton,2190.0,108.0,398.0,42.0,19.0,567.0,32.0,137.0,10.0,7.0,186.0,753.0,34.4
220,11N,Fulton,2431.0,152.0,660.0,362.0,1.0,1175.0,44.0,149.0,64.0,1.0,258.0,1433.0,58.9
221,11P,Fulton,2095.0,92.0,434.0,306.0,9.0,841.0,40.0,98.0,71.0,5.0,214.0,1055.0,50.4
222,11R,Fulton,2253.0,77.0,295.0,169.0,3.0,544.0,40.0,153.0,61.0,3.0,257.0,801.0,35.6
223,12A,Fulton,4971.0,229.0,1365.0,606.0,12.0,2212.0,84.0,299.0,123.0,6.0,512.0,2724.0,54.8
224,12A1,Fulton,690.0,39.0,258.0,23.0,6.0,326.0,8.0,54.0,1.0,2.0,65.0,391.0,56.7
225,12D,Fulton,1408.0,75.0,256.0,110.0,1.0,442.0,33.0,90.0,28.0,1.0,152.0,594.0,42.2
226,12E1,Fulton,1906.0,86.0,221.0,164.0,1.0,472.0,34.0,89.0,74.0,3.0,200.0,672.0,35.3
227,12F,Fulton,1229.0,87.0,224.0,72.0,0.0,383.0,29.0,72.0,17.0,2.0,120.0,503.0,40.9
228,12G,Fulton,885.0,40.0,139.0,137.0,1.0,317.0,18.0,47.0,41.0,0.0,106.0,423.0,47.8
245,AP03,Fulton,775.0,76.0,206.0,61.0,6.0,349.0,23.0,28.0,10.0,0.0,61.0,410.0,52.9
229,12H1,Fulton,1170.0,75.0,129.0,61.0,9.0,274.0,26.0,48.0,15.0,3.0,92.0,366.0,31.3
231,12I,Fulton,1079.0,42.0,167.0,104.0,27.0,340.0,17.0,55.0,40.0,11.0,123.0,463.0,42.9
232,12J,Fulton,3154.0,186.0,538.0,250.0,19.0,993.0,84.0,172.0,81.0,12.0,349.0,1342.0,42.5
233,12K,Fulton,3620.0,160.0,796.0,295.0,8.0,1259.0,52.0,170.0,66.0,2.0,290.0,1549.0,42.8
234,12L,Fulton,774.0,40.0,98.0,51.0,2.0,191.0,14.0,41.0,15.0,1.0,71.0,262.0,33.9
235,12M,Fulton,2990.0,258.0,482.0,234.0,15.0,989.0,116.0,163.0,63.0,5.0,347.0,1336.0,44.7
236,12N,Fulton,1134.0,76.0,177.0,71.0,9.0,333.0,19.0,43.0,11.0,3.0,76.0,409.0,36.1
237,12S,Fulton,2079.0,132.0,463.0,186.0,10.0,791.0,38.0,107.0,44.0,3.0,192.0,983.0,47.3
238,AP01A,Fulton,5236.0,226.0,2086.0,1016.0,5.0,3333.0,58.0,329.0,116.0,0.0,503.0,3836.0,73.3
239,AP01B,Fulton,1281.0,76.0,437.0,217.0,7.0,737.0,17.0,77.0,21.0,2.0,117.0,854.0,66.7
240,AP01C,Fulton,2409.0,117.0,988.0,424.0,4.0,1533.0,16.0,184.0,54.0,7.0,261.0,1794.0,74.5
241,AP01D,Fulton,1015.0,52.0,341.0,187.0,0.0,580.0,16.0,52.0,14.0,0.0,82.0,662.0,65.2
242,AP021,Fulton,3408.0,231.0,1389.0,496.0,4.0,2120.0,30.0,210.0,48.0,1.0,289.0,2409.0,70.7
243,AP022,Fulton,2507.0,144.0,814.0,474.0,0.0,1432.0,28.0,136.0,69.0,0.0,233.0,1665.0,66.4
230,12H2,Fulton,2998.0,210.0,537.0,299.0,5.0,1051.0,74.0,158.0,77.0,2.0,311.0,1362.0,45.4
196,10D,Fulton,4968.0,205.0,795.0,396.0,88.0,1484.0,115.0,313.0,124.0,54.0,606.0,2090.0,42.1
189,09I,Fulton,1397.0,114.0,189.0,126.0,1.0,430.0,28.0,70.0,42.0,1.0,141.0,571.0,40.9
264,CP011,Fulton,1353.0,78.0,368.0,149.0,8.0,603.0,25.0,83.0,25.0,0.0,133.0,736.0,54.4
299,FC02,Fulton,585.0,10.0,18.0,5.0,0.0,33.0,3.0,10.0,4.0,1.0,18.0,51.0,8.7
300,FC03,Fulton,17.0,1.0,5.0,0.0,5.0,11.0,0.0,2.0,0.0,1.0,3.0,14.0,82.4
301,HP01,Fulton,3824.0,324.0,974.0,445.0,4.0,1747.0,84.0,194.0,79.0,1.0,358.0,2105.0,55.0
302,JC01,Fulton,4128.0,241.0,1543.0,1029.0,8.0,2821.0,61.0,236.0,137.0,3.0,437.0,3258.0,78.9
303,JC01A,Fulton,1738.0,131.0,545.0,121.0,5.0,802.0,31.0,117.0,18.0,0.0,166.0,968.0,55.7
304,JC02,Fulton,3001.0,172.0,960.0,620.0,5.0,1757.0,44.0,150.0,99.0,1.0,294.0,2051.0,68.3
305,JC03A,Fulton,594.0,36.0,270.0,84.0,4.0,394.0,9.0,46.0,5.0,0.0,60.0,454.0,76.4
306,JC03B,Fulton,1616.0,117.0,607.0,270.0,0.0,994.0,27.0,105.0,47.0,0.0,179.0,1173.0,72.6
307,JC04A,Fulton,3177.0,107.0,1392.0,618.0,14.0,2131.0,21.0,213.0,74.0,2.0,310.0,2441.0,76.8
308,JC04B,Fulton,334.0,10.0,107.0,55.0,0.0,172.0,3.0,30.0,7.0,0.0,40.0,212.0,63.5
309,JC04C,Fulton,1251.0,49.0,499.0,246.0,0.0,794.0,12.0,94.0,29.0,0.0,135.0,929.0,74.3
310,JC05,Fulton,2350.0,136.0,945.0,370.0,3.0,1454.0,28.0,164.0,34.0,1.0,227.0,1681.0,71.5
311,JC06,Fulton,2840.0,229.0,916.0,518.0,6.0,1669.0,36.0,169.0,83.0,2.0,290.0,1959.0,69.0
298,FC01,Fulton,325.0,18.0,100.0,21.0,1.0,140.0,5.0,27.0,4.0,1.0,37.0,177.0,54.5
312,JC07,Fulton,4670.0,203.0,1656.0,978.0,27.0,2864.0,35.0,327.0,116.0,5.0,483.0,3347.0,71.7
314,JC09,Fulton,3250.0,204.0,1214.0,560.0,3.0,1981.0,42.0,186.0,79.0,2.0,309.0,2290.0,70.5
315,JC10,Fulton,2641.0,156.0,915.0,495.0,15.0,1581.0,28.0,178.0,74.0,2.0,282.0,1863.0,70.5
316,JC11,Fulton,3497.0,228.0,1360.0,618.0,0.0,2206.0,48.0,241.0,70.0,0.0,359.0,2565.0,73.3
317,JC12,Fulton,2832.0,106.0,1059.0,596.0,4.0,1765.0,23.0,236.0,80.0,0.0,339.0,2104.0,74.3
318,JC13A,Fulton,2317.0,109.0,975.0,400.0,1.0,1485.0,17.0,175.0,46.0,0.0,238.0,1723.0,74.4
319,JC13B,Fulton,282.0,9.0,127.0,45.0,1.0,182.0,0.0,29.0,11.0,0.0,40.0,222.0,78.7
320,JC14,Fulton,2608.0,107.0,1155.0,466.0,1.0,1729.0,24.0,189.0,42.0,1.0,256.0,1985.0,76.1
321,JC15,Fulton,959.0,54.0,355.0,139.0,0.0,548.0,10.0,77.0,14.0,0.0,101.0,649.0,67.7
322,JC16,Fulton,2707.0,159.0,1115.0,457.0,1.0,1732.0,26.0,173.0,70.0,0.0,269.0,2001.0,73.9
323,JC18,Fulton,2857.0,115.0,1267.0,536.0,2.0,1920.0,30.0,195.0,49.0,1.0,275.0,2195.0,76.8
324,JC19,Fulton,4174.0,179.0,1675.0,765.0,9.0,2628.0,33.0,257.0,99.0,4.0,393.0,3021.0,72.4
325,ML01A,Fulton,2795.0,164.0,1310.0,426.0,27.0,1927.0,31.0,177.0,45.0,5.0,258.0,2185.0,78.2
326,ML01B,Fulton,708.0,44.0,300.0,123.0,0.0,467.0,5.0,46.0,7.0,0.0,58.0,525.0,74.2
313,JC08,Fulton,2931.0,153.0,1220.0,527.0,4.0,1904.0,30.0,194.0,61.0,1.0,286.0,2190.0,74.7
297,FA01D,Fulton,321.0,16.0,96.0,6.0,10.0,128.0,1.0,22.0,2.0,6.0,31.0,159.0,49.5
296,FA01C,Fulton,769.0,45.0,222.0,84.0,1.0,352.0,17.0,69.0,23.0,0.0,109.0,461.0,59.9
295,FA01B,Fulton,5860.0,22.0,1883.0,755.0,7.0,2667.0,10.0,490.0,153.0,1.0,654.0,3321.0,56.7
265,CP012,Fulton,1469.0,73.0,490.0,198.0,2.0,763.0,17.0,93.0,22.0,4.0,136.0,899.0,61.2
266,CP01B,Fulton,422.0,16.0,121.0,47.0,0.0,184.0,11.0,44.0,7.0,0.0,62.0,246.0,58.3
267,CP02,Fulton,1208.0,66.0,310.0,136.0,0.0,512.0,24.0,77.0,35.0,1.0,137.0,649.0,53.7
268,CP04A,Fulton,13.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,23.1
269,CP04B,Fulton,38.0,1.0,5.0,5.0,0.0,11.0,1.0,3.0,4.0,0.0,8.0,19.0,50.0
270,CP051,Fulton,1756.0,112.0,415.0,209.0,0.0,736.0,34.0,119.0,41.0,0.0,194.0,930.0,53.0
271,CP05B,Fulton,153.0,11.0,27.0,5.0,4.0,47.0,9.0,11.0,5.0,0.0,25.0,72.0,47.1
272,CP06A,Fulton,732.0,40.0,95.0,28.0,1.0,164.0,10.0,32.0,9.0,0.0,51.0,215.0,29.4
273,CP07B,Fulton,7.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,57.1
274,CP07C,Fulton,323.0,14.0,32.0,7.0,0.0,53.0,4.0,14.0,1.0,0.0,19.0,72.0,22.3
275,CP07D,Fulton,790.0,37.0,100.0,32.0,0.0,169.0,28.0,27.0,7.0,0.0,62.0,231.0,29.2
276,CP07E,Fulton,127.0,14.0,12.0,3.0,0.0,29.0,5.0,6.0,0.0,0.0,11.0,40.0,31.5
277,CP07F,Fulton,266.0,12.0,24.0,6.0,0.0,42.0,10.0,12.0,0.0,0.0,22.0,64.0,24.1
278,CP081,Fulton,373.0,24.0,45.0,13.0,2.0,84.0,13.0,11.0,1.0,3.0,28.0,112.0,30.0
279,CP083,Fulton,240.0,11.0,13.0,2.0,0.0,26.0,2.0,6.0,0.0,0.0,8.0,34.0,14.2
280,CP084,Fulton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,CP08A,Fulton,756.0,46.0,70.0,12.0,0.0,128.0,20.0,17.0,14.0,0.0,51.0,179.0,23.7
282,EP01A,Fulton,2978.0,151.0,830.0,300.0,10.0,1291.0,47.0,183.0,61.0,1.0,292.0,1583.0,53.2
283,EP01B,Fulton,3473.0,164.0,785.0,371.0,8.0,1328.0,61.0,214.0,83.0,1.0,359.0,1687.0,48.6
284,EP02A,Fulton,2407.0,113.0,436.0,253.0,14.0,816.0,50.0,124.0,65.0,6.0,245.0,1061.0,44.1
285,EP02B,Fulton,1679.0,81.0,614.0,260.0,1.0,956.0,16.0,87.0,45.0,0.0,148.0,1104.0,65.8
286,EP02C,Fulton,522.0,14.0,173.0,60.0,0.0,247.0,4.0,30.0,13.0,0.0,47.0,294.0,56.3
287,EP02D,Fulton,420.0,23.0,133.0,40.0,0.0,196.0,10.0,24.0,10.0,0.0,44.0,240.0,57.1
289,EP03A,Fulton,4925.0,241.0,1265.0,694.0,6.0,2206.0,88.0,313.0,131.0,2.0,534.0,2740.0,55.6
290,EP03B,Fulton,1547.0,55.0,515.0,297.0,4.0,871.0,25.0,115.0,45.0,2.0,187.0,1058.0,68.4
291,EP04A,Fulton,5020.0,406.0,1061.0,552.0,25.0,2044.0,135.0,278.0,119.0,9.0,541.0,2585.0,51.5
292,EP04B,Fulton,2624.0,114.0,914.0,230.0,7.0,1265.0,40.0,149.0,44.0,1.0,234.0,1499.0,57.1
293,EP04C,Fulton,1318.0,0.0,326.0,38.0,3.0,367.0,0.0,73.0,4.0,1.0,78.0,445.0,33.8
294,FA01A,Fulton,4032.0,168.0,1205.0,529.0,10.0,1912.0,85.0,321.0,110.0,5.0,521.0,2433.0,60.3
328,ML02B,Fulton,1914.0,145.0,810.0,315.0,2.0,1272.0,27.0,104.0,50.0,0.0,181.0,1453.0,75.9
188,09H,Fulton,1185.0,79.0,383.0,149.0,1.0,612.0,10.0,43.0,17.0,0.0,70.0,682.0,57.6
154,06Q,Fulton,571.0,42.0,185.0,57.0,4.0,288.0,8.0,26.0,6.0,2.0,42.0,330.0,57.8
186,09F,Fulton,3917.0,171.0,1590.0,731.0,5.0,2497.0,37.0,228.0,56.0,1.0,322.0,2819.0,72.0
135,05A2,Fulton,3343.0,128.0,1372.0,579.0,10.0,2089.0,32.0,149.0,47.0,2.0,230.0,2319.0,69.4
134,05A1,Fulton,2936.0,120.0,1219.0,578.0,2.0,1919.0,31.0,114.0,61.0,0.0,206.0,2125.0,72.4
133,04X2,Fulton,846.0,42.0,195.0,85.0,0.0,322.0,17.0,46.0,14.0,0.0,77.0,399.0,47.2
132,04X1,Fulton,2283.0,125.0,491.0,207.0,2.0,825.0,45.0,115.0,54.0,0.0,214.0,1039.0,45.5
131,04W,Fulton,3365.0,50.0,106.0,27.0,7.0,190.0,6.0,26.0,1.0,0.0,33.0,223.0,6.6
130,04V,Fulton,3573.0,268.0,541.0,174.0,2.0,985.0,107.0,166.0,48.0,2.0,323.0,1308.0,36.6
129,04T,Fulton,1297.0,90.0,278.0,127.0,14.0,509.0,39.0,65.0,28.0,5.0,137.0,646.0,49.8
128,04S,Fulton,2541.0,200.0,467.0,229.0,5.0,901.0,69.0,140.0,61.0,4.0,274.0,1175.0,46.2
127,04M,Fulton,979.0,74.0,128.0,52.0,3.0,257.0,28.0,26.0,16.0,2.0,72.0,329.0,33.6
126,04L,Fulton,2014.0,148.0,472.0,169.0,4.0,793.0,28.0,98.0,32.0,1.0,159.0,952.0,47.3
125,04K,Fulton,2736.0,159.0,582.0,294.0,9.0,1044.0,44.0,127.0,63.0,5.0,239.0,1283.0,46.9
124,04J,Fulton,1617.0,38.0,88.0,19.0,7.0,152.0,9.0,22.0,0.0,3.0,34.0,186.0,11.5
123,04I,Fulton,4604.0,71.0,399.0,158.0,3.0,631.0,13.0,76.0,24.0,4.0,117.0,748.0,16.2
122,04G,Fulton,1025.0,88.0,143.0,54.0,1.0,286.0,27.0,44.0,28.0,0.0,99.0,385.0,37.6
121,04F,Fulton,2786.0,155.0,667.0,182.0,8.0,1012.0,50.0,132.0,29.0,3.0,214.0,1226.0,44.0
120,04D,Fulton,1736.0,116.0,376.0,164.0,3.0,659.0,46.0,81.0,26.0,2.0,155.0,814.0,46.9
119,04C,Fulton,150.0,6.0,23.0,9.0,1.0,39.0,5.0,4.0,3.0,0.0,12.0,51.0,34.0
118,04B,Fulton,2948.0,101.0,342.0,171.0,0.0,614.0,24.0,83.0,29.0,0.0,136.0,750.0,25.4
117,04A,Fulton,1554.0,77.0,250.0,129.0,0.0,456.0,23.0,71.0,31.0,0.0,125.0,581.0,37.4
136,05B,Fulton,2171.0,130.0,532.0,226.0,2.0,890.0,47.0,93.0,37.0,1.0,178.0,1068.0,49.2
116,03T,Fulton,1742.0,116.0,402.0,108.0,6.0,632.0,36.0,98.0,27.0,0.0,161.0,793.0,45.5
137,05C,Fulton,135.0,4.0,24.0,5.0,0.0,33.0,3.0,5.0,3.0,0.0,11.0,44.0,32.6
139,05F,Fulton,248.0,21.0,80.0,21.0,1.0,123.0,3.0,8.0,2.0,0.0,13.0,136.0,54.8
449,UC01E,Fulton,512.0,30.0,225.0,58.0,0.0,313.0,10.0,47.0,13.0,0.0,70.0,383.0,74.8
450,UC02A,Fulton,5609.0,254.0,1731.0,929.0,11.0,2925.0,76.0,452.0,201.0,6.0,735.0,3660.0,65.3
451,UC02B,Fulton,32.0,3.0,13.0,3.0,0.0,19.0,0.0,1.0,0.0,0.0,1.0,20.0,62.5
452,UC02C,Fulton,3614.0,102.0,977.0,112.0,9.0,1200.0,47.0,282.0,23.0,6.0,358.0,1558.0,43.1
453,UC031,Fulton,2745.0,124.0,560.0,428.0,21.0,1133.0,42.0,149.0,77.0,4.0,272.0,1405.0,51.2
454,UC032,Fulton,393.0,17.0,115.0,74.0,1.0,207.0,6.0,26.0,13.0,0.0,45.0,252.0,64.1
187,09G,Fulton,3943.0,251.0,1459.0,650.0,6.0,2366.0,38.0,223.0,54.0,2.0,317.0,2683.0,68.0
151,06L1,Fulton,991.0,42.0,383.0,229.0,1.0,655.0,11.0,62.0,29.0,2.0,104.0,759.0,76.6
150,06J,Fulton,2770.0,102.0,1080.0,758.0,1.0,1941.0,18.0,118.0,42.0,0.0,178.0,2119.0,76.5
149,06I,Fulton,4072.0,270.0,1302.0,527.0,18.0,2117.0,57.0,187.0,45.0,6.0,295.0,2412.0,59.2
148,06G,Fulton,588.0,20.0,235.0,122.0,1.0,378.0,5.0,15.0,12.0,0.0,32.0,410.0,69.7
147,06F,Fulton,2841.0,123.0,1138.0,513.0,3.0,1777.0,16.0,122.0,41.0,2.0,181.0,1958.0,68.9
146,06E,Fulton,2344.0,118.0,839.0,407.0,4.0,1368.0,20.0,104.0,48.0,3.0,175.0,1543.0,65.8
145,06D2,Fulton,850.0,26.0,336.0,58.0,1.0,421.0,4.0,40.0,5.0,0.0,49.0,470.0,55.3
144,06D1,Fulton,2539.0,93.0,1035.0,166.0,1.0,1295.0,11.0,85.0,18.0,2.0,116.0,1411.0,55.6
143,06D,Fulton,6160.0,318.0,2171.0,2045.0,10.0,4544.0,60.0,290.0,174.0,1.0,525.0,5069.0,82.3
142,06B,Fulton,1889.0,98.0,776.0,387.0,6.0,1267.0,12.0,73.0,27.0,2.0,114.0,1381.0,73.1
141,05K,Fulton,2826.0,137.0,641.0,239.0,5.0,1022.0,19.0,94.0,27.0,0.0,140.0,1162.0,41.1
140,05J,Fulton,684.0,37.0,246.0,123.0,1.0,407.0,4.0,42.0,13.0,0.0,59.0,466.0,68.1
138,05D,Fulton,541.0,20.0,51.0,8.0,1.0,80.0,1.0,8.0,1.0,1.0,11.0,91.0,16.8
448,UC01D,Fulton,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,03S,Fulton,908.0,67.0,147.0,77.0,0.0,291.0,31.0,52.0,23.0,0.0,106.0,397.0,43.7
113,03P1A,Fulton,4404.0,255.0,1301.0,518.0,6.0,2080.0,40.0,169.0,48.0,5.0,262.0,2342.0,53.2
89,02D,Fulton,5539.0,240.0,1847.0,985.0,25.0,3097.0,57.0,234.0,110.0,11.0,412.0,3509.0,63.4
88,02C,Fulton,2034.0,75.0,648.0,341.0,24.0,1088.0,17.0,90.0,49.0,11.0,167.0,1255.0,61.7
87,02B,Fulton,4020.0,151.0,731.0,267.0,21.0,1170.0,43.0,117.0,36.0,8.0,204.0,1374.0,34.2
86,02A1,Fulton,733.0,33.0,291.0,49.0,2.0,375.0,5.0,33.0,1.0,1.0,40.0,415.0,56.6
85,02A,Fulton,4884.0,192.0,1805.0,1086.0,16.0,3099.0,26.0,261.0,101.0,5.0,393.0,3492.0,71.5
84,01T,Fulton,1799.0,151.0,423.0,159.0,3.0,736.0,36.0,63.0,29.0,1.0,129.0,865.0,48.1
83,01S,Fulton,2118.0,177.0,358.0,161.0,6.0,702.0,66.0,125.0,41.0,1.0,233.0,935.0,44.1
82,01R,Fulton,1550.0,144.0,103.0,86.0,9.0,342.0,64.0,44.0,35.0,4.0,147.0,489.0,31.5
81,01P,Fulton,1444.0,154.0,178.0,133.0,4.0,469.0,61.0,43.0,37.0,0.0,141.0,610.0,42.2
80,01J,Fulton,2848.0,167.0,582.0,256.0,10.0,1015.0,68.0,165.0,63.0,6.0,302.0,1317.0,46.2
79,01I,Fulton,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
78,01H,Fulton,896.0,49.0,157.0,99.0,3.0,308.0,18.0,48.0,20.0,3.0,89.0,397.0,44.3
77,01G,Fulton,2312.0,108.0,664.0,241.0,2.0,1015.0,34.0,103.0,49.0,2.0,188.0,1203.0,52.0
76,01F,Fulton,1593.0,93.0,212.0,88.0,4.0,397.0,32.0,55.0,16.0,2.0,105.0,502.0,31.5
75,01E,Fulton,3720.0,115.0,1496.0,750.0,1.0,2362.0,21.0,190.0,71.0,0.0,282.0,2644.0,71.1
74,01D,Fulton,754.0,26.0,261.0,111.0,8.0,406.0,4.0,30.0,12.0,0.0,46.0,452.0,59.9
73,01C,Fulton,1908.0,134.0,311.0,135.0,0.0,580.0,67.0,63.0,30.0,0.0,160.0,740.0,38.8
72,01B,Fulton,4327.0,258.0,1763.0,836.0,3.0,2860.0,53.0,192.0,88.0,2.0,335.0,3195.0,73.8
71,01A,Fulton,3694.0,165.0,1570.0,685.0,16.0,2436.0,37.0,195.0,65.0,4.0,301.0,2737.0,74.1
90,02E,Fulton,2009.0,111.0,852.0,438.0,0.0,1401.0,17.0,96.0,28.0,0.0,141.0,1542.0,76.8
114,03P2,Fulton,23.0,0.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,7.0,30.4
91,02F1,Fulton,3221.0,110.0,1264.0,711.0,5.0,2090.0,24.0,115.0,52.0,0.0,191.0,2281.0,70.8
93,02G,Fulton,3895.0,203.0,1595.0,716.0,4.0,2518.0,36.0,158.0,65.0,2.0,261.0,2779.0,71.3
112,03N,Fulton,2804.0,165.0,391.0,128.0,16.0,700.0,67.0,78.0,24.0,8.0,177.0,877.0,31.3
111,03M,Fulton,965.0,145.0,234.0,79.0,1.0,459.0,36.0,26.0,13.0,1.0,76.0,535.0,55.4
110,03L,Fulton,748.0,50.0,69.0,28.0,0.0,147.0,19.0,25.0,15.0,0.0,59.0,206.0,27.5
109,03I,Fulton,1607.0,99.0,334.0,112.0,18.0,563.0,12.0,28.0,11.0,2.0,53.0,616.0,38.3
108,03H,Fulton,1091.0,64.0,178.0,73.0,0.0,315.0,23.0,44.0,20.0,1.0,88.0,403.0,36.9
107,03G,Fulton,1033.0,63.0,126.0,35.0,2.0,226.0,17.0,26.0,9.0,2.0,54.0,280.0,27.1
106,03F,Fulton,2328.0,123.0,787.0,348.0,3.0,1261.0,30.0,119.0,29.0,0.0,178.0,1439.0,61.8
105,03E,Fulton,2894.0,218.0,394.0,166.0,26.0,804.0,85.0,103.0,49.0,11.0,248.0,1052.0,36.4
104,03D,Fulton,1235.0,60.0,180.0,87.0,15.0,342.0,27.0,44.0,20.0,6.0,97.0,439.0,35.5
103,03C,Fulton,1879.0,107.0,262.0,168.0,4.0,541.0,32.0,79.0,57.0,3.0,171.0,712.0,37.9
102,03B,Fulton,777.0,45.0,86.0,43.0,0.0,174.0,13.0,17.0,14.0,0.0,44.0,218.0,28.1
101,03A,Fulton,2230.0,105.0,308.0,173.0,10.0,596.0,37.0,79.0,50.0,11.0,177.0,773.0,34.7
100,02W,Fulton,978.0,59.0,376.0,120.0,0.0,555.0,7.0,43.0,14.0,0.0,64.0,619.0,63.3
99,02S,Fulton,790.0,40.0,253.0,123.0,0.0,416.0,12.0,34.0,13.0,0.0,59.0,475.0,60.1
98,02L2,Fulton,2249.0,127.0,836.0,348.0,5.0,1316.0,18.0,102.0,38.0,1.0,159.0,1475.0,65.6
97,02L1A,Fulton,1477.0,77.0,548.0,88.0,4.0,717.0,15.0,56.0,5.0,2.0,78.0,795.0,53.8
