,Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
691,SDA Church,Lee,1576.0,235.0,482.0,99.0,0.0,816.0,84.0,207.0,70.0,0.0,361.0,1177.0,74.7
692,Flint Reformed Baptist,Lee,2621.0,315.0,743.0,131.0,0.0,1189.0,104.0,337.0,74.0,0.0,515.0,1704.0,65.0
689,Friendship Baptist,Lee,1376.0,155.0,409.0,66.0,0.0,630.0,87.0,196.0,36.0,0.0,319.0,949.0,69.0
693,Century Fire Station,Lee,3162.0,320.0,940.0,212.0,1.0,1473.0,118.0,442.0,140.0,0.0,700.0,2173.0,68.7
1104,Button Gwinnett,Liberty,2304.0,119.0,190.0,102.0,0.0,411.0,29.0,38.0,42.0,0.0,109.0,520.0,22.6
1105,Town of Allenhurst,Liberty,2398.0,186.0,678.0,287.0,0.0,1151.0,50.0,234.0,118.0,0.0,402.0,1553.0,64.8
1106,Hinesville,Liberty,1984.0,103.0,443.0,211.0,0.0,757.0,60.0,210.0,76.0,0.0,346.0,1103.0,55.6
1107,Liberty County Complex,Liberty,4379.0,256.0,1267.0,486.0,0.0,2009.0,83.0,557.0,188.0,0.0,828.0,2837.0,64.8
1108,Walthourville,Liberty,3016.0,183.0,802.0,293.0,0.0,1278.0,59.0,231.0,126.0,0.0,416.0,1694.0,56.2
1109,Fleming West,Liberty,505.0,46.0,119.0,77.0,0.0,242.0,14.0,51.0,31.0,0.0,96.0,338.0,66.9
1110,Fleming East,Liberty,3239.0,284.0,799.0,276.0,1.0,1360.0,139.0,424.0,125.0,0.0,688.0,2048.0,63.2
1101,Lyman Hall School,Liberty,4542.0,322.0,952.0,510.0,0.0,1784.0,88.0,305.0,174.0,0.0,567.0,2351.0,51.8
1112,Hinesville Lodge 271,Liberty,2646.0,199.0,614.0,323.0,0.0,1136.0,64.0,185.0,127.0,0.0,376.0,1512.0,57.1
1103,Memorial Dr East,Liberty,1976.0,134.0,407.0,248.0,2.0,791.0,24.0,132.0,79.0,1.0,236.0,1027.0,52.0
1102,Lewis Frasier School,Liberty,4317.0,255.0,1228.0,573.0,0.0,2056.0,92.0,398.0,201.0,0.0,691.0,2747.0,63.6
1111,Gum Branch,Liberty,3193.0,250.0,671.0,309.0,1.0,1231.0,107.0,250.0,96.0,0.0,453.0,1684.0,52.7
1100,Riceboro Youth Center,Liberty,1083.0,86.0,289.0,157.0,0.0,532.0,31.0,117.0,46.0,0.0,194.0,726.0,67.0
643,Midway,Lincoln,587.0,83.0,115.0,56.0,0.0,254.0,44.0,76.0,36.0,0.0,156.0,410.0,69.8
644,Lincoln Club House,Lincoln,799.0,78.0,156.0,105.0,0.0,339.0,33.0,70.0,54.0,2.0,159.0,498.0,62.3
645,Lincoln Center,Lincoln,1489.0,152.0,412.0,138.0,0.0,702.0,54.0,198.0,68.0,0.0,320.0,1022.0,68.6
646,Faith Temple of Lincoln,Lincoln,489.0,66.0,113.0,49.0,0.0,228.0,27.0,54.0,29.0,0.0,110.0,338.0,69.1
647,Tabernacle,Lincoln,1003.0,128.0,228.0,135.0,0.0,491.0,46.0,100.0,45.0,0.0,191.0,682.0,68.0
648,Bethany Church,Lincoln,575.0,78.0,113.0,49.0,0.0,240.0,46.0,80.0,31.0,0.0,157.0,397.0,69.0
649,Martins Crossroad,Lincoln,1234.0,186.0,321.0,95.0,0.0,602.0,63.0,170.0,67.0,1.0,301.0,903.0,73.2
1168,Rye Patch/Oak Dale,Long,3131.0,287.0,721.0,147.0,5.0,1160.0,120.0,234.0,75.0,0.0,429.0,1589.0,50.8
1167,Beards Creek,Long,1539.0,207.0,248.0,81.0,2.0,538.0,78.0,118.0,46.0,0.0,242.0,780.0,50.7
1173,Faith Baptist Annex,Long,909.0,76.0,209.0,39.0,1.0,325.0,24.0,99.0,14.0,0.0,137.0,462.0,50.8
1172,Alma Flournoy,Long,298.0,48.0,68.0,14.0,2.0,132.0,20.0,27.0,8.0,0.0,55.0,187.0,62.8
1171,Tibet,Long,920.0,114.0,175.0,20.0,0.0,309.0,51.0,124.0,20.0,0.0,195.0,504.0,54.8
1170,North Ludowici,Long,2281.0,178.0,509.0,115.0,3.0,805.0,72.0,179.0,56.0,0.0,307.0,1112.0,48.8
1169,South Ludowici,Long,1392.0,109.0,251.0,76.0,2.0,438.0,41.0,109.0,28.0,1.0,179.0,617.0,44.3
1051,Paoli,Madison,267.0,75.0,51.0,22.0,0.0,148.0,28.0,20.0,12.0,0.0,60.0,208.0,77.9
1050,Mill,Madison,1646.0,245.0,450.0,122.0,1.0,818.0,87.0,174.0,67.0,0.0,328.0,1146.0,69.6
1053,Poca,Madison,1127.0,213.0,232.0,106.0,0.0,551.0,85.0,103.0,31.0,0.0,219.0,770.0,68.3
1048,Hull,Madison,4376.0,546.0,1049.0,446.0,1.0,2042.0,180.0,401.0,176.0,0.0,757.0,2799.0,64.0
1047,Harrison,Madison,610.0,157.0,116.0,38.0,0.0,311.0,79.0,40.0,24.0,0.0,143.0,454.0,74.4
1046,Fork,Madison,566.0,117.0,98.0,41.0,0.0,256.0,69.0,29.0,25.0,0.0,123.0,379.0,67.0
1045,Danielsville,Madison,3003.0,239.0,893.0,256.0,0.0,1388.0,80.0,398.0,137.0,0.0,615.0,2003.0,66.7
1044,Comer,Madison,1441.0,244.0,341.0,182.0,0.0,767.0,72.0,129.0,49.0,0.0,250.0,1017.0,70.6
1043,Collins,Madison,647.0,133.0,130.0,38.0,0.0,301.0,66.0,52.0,23.0,0.0,141.0,442.0,68.3
1042,Colbert,Madison,3342.0,412.0,865.0,296.0,1.0,1574.0,179.0,362.0,139.0,0.0,680.0,2254.0,67.4
1052,Pittman,Madison,1949.0,305.0,439.0,224.0,0.0,968.0,113.0,197.0,90.0,0.0,400.0,1368.0,70.2
1049,Ila,Madison,1746.0,255.0,375.0,154.0,0.0,784.0,78.0,195.0,68.0,0.0,341.0,1125.0,64.4
992,Fort Perry,Marion,883.0,139.0,170.0,77.0,0.0,386.0,52.0,80.0,28.0,0.0,160.0,546.0,61.8
991,Brantley,Marion,396.0,50.0,93.0,33.0,0.0,176.0,24.0,64.0,21.0,0.0,109.0,285.0,72.0
990,Tazewell,Marion,320.0,70.0,65.0,20.0,0.0,155.0,41.0,27.0,12.0,0.0,80.0,235.0,73.4
988,Pineknot,Marion,971.0,182.0,166.0,44.0,0.0,392.0,104.0,81.0,39.0,0.0,224.0,616.0,63.4
989,Buena Vista,Marion,2343.0,177.0,621.0,305.0,0.0,1103.0,73.0,325.0,128.0,0.0,526.0,1629.0,69.5
1251,139,McDuffie,978.0,68.0,314.0,114.0,0.0,496.0,32.0,116.0,42.0,0.0,190.0,686.0,70.1
1250,137,McDuffie,1202.0,58.0,421.0,112.0,0.0,591.0,33.0,219.0,60.0,0.0,312.0,903.0,75.1
1246,133B,McDuffie,1959.0,174.0,605.0,165.0,0.0,944.0,67.0,275.0,70.0,0.0,412.0,1356.0,69.2
1247,134,McDuffie,1908.0,123.0,506.0,317.0,0.0,946.0,44.0,213.0,77.0,0.0,334.0,1280.0,67.1
1245,133A,McDuffie,1278.0,101.0,364.0,111.0,0.0,576.0,36.0,143.0,50.0,0.0,229.0,805.0,63.0
1244,132,McDuffie,1507.0,87.0,539.0,140.0,0.0,766.0,30.0,257.0,62.0,0.0,349.0,1115.0,74.0
1243,131,McDuffie,1172.0,75.0,299.0,201.0,0.0,575.0,20.0,72.0,36.0,0.0,128.0,703.0,60.0
1248,135,McDuffie,3089.0,190.0,932.0,309.0,0.0,1431.0,64.0,441.0,107.0,0.0,612.0,2043.0,66.1
1249,136,McDuffie,1940.0,150.0,363.0,244.0,0.0,757.0,37.0,120.0,91.0,0.0,248.0,1005.0,51.8
941,North Darien,McIntosh,2157.0,190.0,576.0,173.0,0.0,939.0,86.0,261.0,105.0,0.0,452.0,1391.0,64.5
937,Townsend,McIntosh,564.0,55.0,96.0,89.0,0.0,240.0,31.0,30.0,69.0,0.0,130.0,370.0,65.6
936,Sapelo Island,McIntosh,53.0,9.0,9.0,8.0,0.0,26.0,4.0,3.0,4.0,0.0,11.0,37.0,69.8
939,Darien,McIntosh,2441.0,117.0,665.0,255.0,0.0,1037.0,64.0,334.0,136.0,0.0,534.0,1571.0,64.4
940,South Newport,McIntosh,2095.0,224.0,533.0,264.0,1.0,1022.0,111.0,264.0,137.0,0.0,512.0,1534.0,73.2
938,Crescent,McIntosh,1982.0,204.0,468.0,204.0,0.0,876.0,88.0,210.0,108.0,0.0,406.0,1282.0,64.7
670,Cove,Meriwether,202.0,53.0,16.0,14.0,0.0,83.0,41.0,13.0,23.0,0.0,77.0,160.0,79.2
669,Raleigh,Meriwether,501.0,89.0,108.0,25.0,0.0,222.0,33.0,67.0,32.0,0.0,132.0,354.0,70.7
668,Durand,Meriwether,730.0,140.0,144.0,82.0,0.0,366.0,55.0,59.0,23.0,0.0,137.0,503.0,68.9
664,Alvaton,Meriwether,1528.0,247.0,294.0,140.0,3.0,684.0,106.0,155.0,82.0,0.0,343.0,1027.0,67.2
657,Chalybeate,Meriwether,451.0,118.0,72.0,23.0,0.0,213.0,57.0,40.0,23.0,0.0,120.0,333.0,73.8
658,Gill I,Meriwether,1662.0,291.0,335.0,193.0,0.0,819.0,128.0,109.0,68.0,1.0,306.0,1125.0,67.7
666,Woodbury,Meriwether,1363.0,204.0,248.0,122.0,0.0,574.0,95.0,138.0,77.0,0.0,310.0,884.0,64.9
660,Odessadale,Meriwether,296.0,49.0,61.0,43.0,1.0,154.0,16.0,36.0,18.0,0.0,70.0,224.0,75.7
661,Greenville,Meriwether,2009.0,152.0,528.0,199.0,0.0,879.0,47.0,244.0,94.0,0.0,385.0,1264.0,62.9
662,Lone Oak,Meriwether,1263.0,178.0,276.0,142.0,0.0,596.0,61.0,120.0,79.0,0.0,260.0,856.0,67.8
663,Luthersville,Meriwether,2760.0,363.0,587.0,233.0,0.0,1183.0,168.0,277.0,142.0,0.0,587.0,1770.0,64.1
667,Warm Springs,Meriwether,1161.0,183.0,259.0,90.0,1.0,533.0,65.0,101.0,44.0,0.0,210.0,743.0,64.0
659,Gill II,Meriwether,1000.0,135.0,159.0,179.0,0.0,473.0,46.0,57.0,44.0,0.0,147.0,620.0,62.0
665,Gay,Meriwether,411.0,71.0,78.0,42.0,0.0,191.0,31.0,38.0,14.0,0.0,83.0,274.0,66.7
676,Camilla South,Mitchell,3475.0,208.0,974.0,404.0,1.0,1587.0,70.0,406.0,207.0,2.0,685.0,2272.0,65.4
683,Sale City,Mitchell,384.0,100.0,51.0,24.0,0.0,175.0,51.0,13.0,13.0,0.0,77.0,252.0,65.6
682,Pelham,Mitchell,3489.0,322.0,713.0,378.0,1.0,1414.0,126.0,315.0,177.0,0.0,618.0,2032.0,58.2
681,Pebble City,Mitchell,162.0,52.0,20.0,10.0,0.0,82.0,19.0,11.0,7.0,0.0,37.0,119.0,73.5
680,Lester,Mitchell,1357.0,197.0,216.0,99.0,1.0,513.0,95.0,127.0,68.0,0.0,290.0,803.0,59.2
679,Hinsonton,Mitchell,134.0,52.0,14.0,3.0,0.0,69.0,25.0,6.0,4.0,0.0,35.0,104.0,77.6
674,Branchville,Mitchell,599.0,112.0,127.0,35.0,0.0,274.0,60.0,88.0,19.0,0.0,167.0,441.0,73.6
673,Baconton,Mitchell,1129.0,162.0,211.0,82.0,0.0,455.0,78.0,97.0,59.0,0.0,234.0,689.0,61.0
677,Cotton,Mitchell,399.0,134.0,55.0,22.0,0.0,211.0,45.0,20.0,20.0,0.0,85.0,296.0,74.2
675,Camilla North,Mitchell,1996.0,178.0,390.0,289.0,0.0,857.0,52.0,168.0,103.0,0.0,323.0,1180.0,59.1
678,Hopeful,Mitchell,350.0,56.0,62.0,21.0,2.0,141.0,43.0,37.0,16.0,0.0,96.0,237.0,67.7
955,Russellville,Monroe,466.0,105.0,87.0,19.0,0.0,211.0,42.0,54.0,10.0,0.0,106.0,317.0,68.0
954,Proctors,Monroe,1214.0,187.0,287.0,57.0,0.0,531.0,83.0,113.0,26.0,0.0,222.0,753.0,62.0
953,Middlebrooks,Monroe,1319.0,149.0,406.0,65.0,0.0,620.0,86.0,205.0,33.0,0.0,324.0,944.0,71.6
951,High Falls,Monroe,1994.0,251.0,449.0,109.0,1.0,810.0,120.0,229.0,63.0,0.0,412.0,1222.0,61.3
952,Kelseys,Monroe,722.0,102.0,191.0,67.0,0.0,360.0,49.0,74.0,40.0,0.0,163.0,523.0,72.4
949,Evers,Monroe,2127.0,220.0,680.0,114.0,0.0,1014.0,91.0,328.0,82.0,0.0,501.0,1515.0,71.2
947,Culloden,Monroe,454.0,91.0,66.0,40.0,0.0,197.0,52.0,32.0,19.0,0.0,103.0,300.0,66.1
946,Cox,Monroe,718.0,102.0,212.0,48.0,0.0,362.0,63.0,100.0,13.0,0.0,176.0,538.0,74.9
945,Cabaniss,Monroe,800.0,146.0,180.0,40.0,1.0,367.0,80.0,68.0,20.0,0.0,168.0,535.0,66.9
944,Burgays,Monroe,2268.0,307.0,722.0,183.0,1.0,1213.0,143.0,347.0,99.0,2.0,591.0,1804.0,79.5
943,Brantleys,Monroe,1123.0,159.0,385.0,59.0,0.0,603.0,73.0,178.0,26.0,0.0,277.0,880.0,78.4
942,Bentons,Monroe,2297.0,257.0,714.0,184.0,1.0,1156.0,118.0,397.0,117.0,0.0,632.0,1788.0,77.8
950,Forsyth,Monroe,4640.0,287.0,1292.0,539.0,0.0,2118.0,96.0,518.0,133.0,0.0,747.0,2865.0,61.7
948,Dillards,Monroe,996.0,126.0,298.0,49.0,0.0,473.0,45.0,129.0,17.0,0.0,191.0,664.0,66.7
627,Tarrytown,Montgomery,333.0,81.0,61.0,16.0,0.0,158.0,27.0,27.0,16.0,0.0,70.0,228.0,68.5
628,Uvalda,Montgomery,911.0,141.0,162.0,67.0,0.0,370.0,86.0,70.0,26.0,0.0,182.0,552.0,60.6
622,Ailey,Montgomery,431.0,61.0,113.0,30.0,0.0,204.0,20.0,63.0,17.0,0.0,100.0,304.0,70.5
623,Alston,Montgomery,472.0,99.0,96.0,25.0,0.0,220.0,37.0,63.0,16.0,0.0,116.0,336.0,71.2
624,Higgston,Montgomery,1340.0,224.0,341.0,79.0,0.0,644.0,75.0,144.0,52.0,0.0,271.0,915.0,68.3
625,Kibbee,Montgomery,532.0,101.0,98.0,38.0,0.0,237.0,45.0,50.0,29.0,0.0,124.0,361.0,67.9
626,Mount Vernon,Montgomery,1444.0,172.0,308.0,119.0,0.0,599.0,70.0,152.0,50.0,0.0,272.0,871.0,60.3
1286,North Morgan,Morgan,2690.0,358.0,746.0,204.0,2.0,1310.0,155.0,382.0,127.0,0.0,664.0,1974.0,73.4
1282,Beth/Springfield,Morgan,862.0,108.0,255.0,90.0,0.0,453.0,55.0,112.0,38.0,0.0,205.0,658.0,76.3
1283,Central Morgan,Morgan,2761.0,216.0,959.0,270.0,0.0,1445.0,70.0,418.0,110.0,0.0,598.0,2043.0,74.0
1280,Northeast Morgan,Morgan,2919.0,188.0,953.0,349.0,0.0,1490.0,61.0,355.0,119.0,1.0,536.0,2026.0,69.4
1281,East Morgan,Morgan,2228.0,329.0,723.0,172.0,1.0,1225.0,137.0,300.0,75.0,1.0,513.0,1738.0,78.0
1284,Clacks Chapel,Morgan,709.0,103.0,230.0,43.0,0.0,376.0,36.0,123.0,27.0,0.0,186.0,562.0,79.3
1285,West Morgan,Morgan,2655.0,324.0,861.0,150.0,0.0,1335.0,148.0,435.0,103.0,0.0,686.0,2021.0,76.1
925,Hub,Newton,2374.0,587.0,331.0,217.0,0.0,1135.0,323.0,195.0,182.0,1.0,701.0,1836.0,77.3
909,Brewers,Newton,3538.0,841.0,449.0,333.0,4.0,1627.0,407.0,208.0,162.0,0.0,777.0,2404.0,67.9
904,City Pond,Newton,1833.0,249.0,224.0,222.0,0.0,695.0,91.0,86.0,107.0,0.0,284.0,979.0,53.4
905,Town,Newton,4378.0,540.0,603.0,661.0,0.0,1804.0,160.0,210.0,234.0,0.0,604.0,2408.0,55.0
910,Brick Store,Newton,2623.0,603.0,373.0,289.0,0.0,1265.0,278.0,220.0,177.0,0.0,675.0,1940.0,74.0
911,Cedar Shoals,Newton,2838.0,463.0,431.0,354.0,0.0,1248.0,155.0,135.0,119.0,0.0,409.0,1657.0,58.4
912,Livingston,Newton,4593.0,548.0,885.0,618.0,3.0,2054.0,205.0,316.0,263.0,1.0,785.0,2839.0,61.8
913,Downs,Newton,6215.0,850.0,1347.0,785.0,1.0,2983.0,359.0,511.0,326.0,0.0,1196.0,4179.0,67.2
914,Gum Creek,Newton,4135.0,678.0,776.0,511.0,0.0,1965.0,375.0,352.0,329.0,0.0,1056.0,3021.0,73.1
915,Beaverdam,Newton,5428.0,598.0,1234.0,762.0,1.0,2595.0,180.0,377.0,268.0,1.0,826.0,3421.0,63.0
916,Leguinn,Newton,2177.0,528.0,269.0,212.0,2.0,1011.0,284.0,115.0,139.0,1.0,539.0,1550.0,71.2
918,Newborn,Newton,784.0,272.0,46.0,57.0,0.0,375.0,161.0,24.0,29.0,0.0,214.0,589.0,75.1
919,Oxford,Newton,2418.0,465.0,364.0,346.0,1.0,1176.0,210.0,163.0,178.0,0.0,551.0,1727.0,71.4
920,Rocky Plains,Newton,3658.0,611.0,662.0,401.0,2.0,1676.0,213.0,255.0,164.0,0.0,632.0,2308.0,63.1
921,Buck Creek,Newton,4839.0,643.0,858.0,656.0,2.0,2159.0,262.0,356.0,288.0,0.0,906.0,3065.0,63.3
922,Stansells,Newton,4969.0,548.0,1067.0,697.0,0.0,2312.0,174.0,317.0,259.0,0.0,750.0,3062.0,61.6
923,Fairview,Newton,2953.0,335.0,575.0,421.0,2.0,1333.0,113.0,165.0,121.0,0.0,399.0,1732.0,58.7
924,Crowell,Newton,4977.0,520.0,1094.0,695.0,1.0,2310.0,136.0,331.0,228.0,1.0,696.0,3006.0,60.4
906,Almon,Newton,5009.0,579.0,1107.0,753.0,2.0,2441.0,197.0,374.0,331.0,0.0,902.0,3343.0,66.7
917,Mansfield,Newton,1524.0,522.0,117.0,130.0,0.0,769.0,271.0,67.0,58.0,0.0,396.0,1165.0,76.4
907,Alcovy,Newton,4620.0,571.0,986.0,622.0,3.0,2182.0,295.0,415.0,337.0,0.0,1047.0,3229.0,69.9
908,Covington Mills,Newton,3111.0,434.0,524.0,390.0,0.0,1348.0,191.0,223.0,195.0,0.0,609.0,1957.0,62.9
998,High Shoals,Oconee,1939.0,170.0,732.0,188.0,0.0,1090.0,69.0,345.0,86.0,0.0,500.0,1590.0,82.0
999,North Oconee,Oconee,1244.0,141.0,463.0,140.0,0.0,744.0,42.0,179.0,55.0,0.0,276.0,1020.0,82.0
1004,Civic Center,Oconee,4396.0,253.0,1545.0,599.0,0.0,2397.0,99.0,681.0,284.0,0.0,1064.0,3461.0,78.7
1002,Marswood Hall,Oconee,4091.0,248.0,1381.0,663.0,0.0,2292.0,83.0,626.0,327.0,0.0,1036.0,3328.0,81.3
1001,Bogart,Oconee,2384.0,264.0,760.0,262.0,0.0,1286.0,104.0,295.0,115.0,0.0,514.0,1800.0,75.5
1003,East Oconee,Oconee,2647.0,124.0,865.0,347.0,0.0,1336.0,59.0,427.0,179.0,0.0,665.0,2001.0,75.6
993,City Hall,Oconee,3910.0,253.0,1419.0,515.0,0.0,2187.0,95.0,606.0,198.0,0.0,899.0,3086.0,78.9
994,Colham Ferry,Oconee,1847.0,148.0,677.0,213.0,0.0,1038.0,66.0,308.0,115.0,1.0,490.0,1528.0,82.7
995,Antioch,Oconee,1397.0,160.0,411.0,146.0,0.0,717.0,79.0,211.0,81.0,0.0,371.0,1088.0,77.9
996,Farmington,Oconee,737.0,122.0,201.0,71.0,0.0,394.0,37.0,92.0,32.0,0.0,161.0,555.0,75.3
997,Bishop,Oconee,1938.0,180.0,692.0,190.0,2.0,1064.0,67.0,287.0,124.0,0.0,478.0,1542.0,79.6
1000,Dark Corner,Oconee,3541.0,336.0,1313.0,347.0,1.0,1997.0,132.0,559.0,175.0,0.0,866.0,2863.0,80.9
1181,West Ridge Church,Paulding,11546.0,979.0,3467.0,1408.0,2.0,5856.0,338.0,1320.0,671.0,1.0,2330.0,8186.0,70.9
1174,Burnt Hickory Park,Paulding,6242.0,475.0,2164.0,562.0,5.0,3206.0,230.0,971.0,292.0,0.0,1493.0,4699.0,75.3
1175,Crossroads Library,Paulding,3662.0,304.0,1323.0,531.0,0.0,2158.0,91.0,502.0,195.0,1.0,789.0,2947.0,80.5
1176,Shelton Elementary,Paulding,5095.0,467.0,1690.0,612.0,3.0,2772.0,159.0,637.0,239.0,0.0,1035.0,3807.0,74.7
1177,Russom Elementary,Paulding,8243.0,669.0,2645.0,1263.0,3.0,4580.0,232.0,1006.0,580.0,4.0,1822.0,6402.0,77.7
1179,Legacy Bapt Church,Paulding,4443.0,338.0,1192.0,555.0,4.0,2089.0,103.0,431.0,282.0,1.0,817.0,2906.0,65.4
1182,Events Place,Paulding,4923.0,369.0,1446.0,728.0,4.0,2547.0,99.0,393.0,263.0,1.0,756.0,3303.0,67.1
1178,Paulding Sr Center,Paulding,5972.0,526.0,1910.0,646.0,4.0,3086.0,166.0,689.0,263.0,2.0,1120.0,4206.0,70.4
1184,D Wright Innovation Ctr,Paulding,7137.0,569.0,2290.0,667.0,2.0,3528.0,159.0,880.0,289.0,1.0,1329.0,4857.0,68.1
1183,Poplar Sprgs Bapt Church,Paulding,4825.0,380.0,1381.0,588.0,0.0,2349.0,120.0,493.0,231.0,0.0,844.0,3193.0,66.2
1192,Dobbins Middle School,Paulding,8081.0,568.0,2599.0,1021.0,4.0,4192.0,174.0,878.0,425.0,0.0,1477.0,5669.0,70.2
1191,Taylor Farm Park,Paulding,2761.0,205.0,851.0,339.0,0.0,1395.0,63.0,287.0,135.0,0.0,485.0,1880.0,68.1
1190,Picketts Mill Baptist Church,Paulding,2748.0,266.0,887.0,356.0,1.0,1510.0,107.0,310.0,162.0,0.0,579.0,2089.0,76.0
1180,Watson Govt Cmplx,Paulding,10774.0,794.0,2979.0,1232.0,9.0,5014.0,228.0,1153.0,507.0,1.0,1889.0,6903.0,64.1
1188,Beulahland Baptist Church,Paulding,2547.0,299.0,735.0,206.0,2.0,1242.0,103.0,316.0,102.0,1.0,522.0,1764.0,69.3
1187,Mulberry Rock Park,Paulding,5911.0,580.0,1805.0,501.0,4.0,2890.0,216.0,782.0,288.0,1.0,1287.0,4177.0,70.7
1186,White Oak Park,Paulding,5833.0,529.0,1675.0,610.0,5.0,2819.0,173.0,622.0,262.0,4.0,1061.0,3880.0,66.5
1189,Paulding County Airport,Paulding,4132.0,464.0,1123.0,373.0,4.0,1964.0,176.0,487.0,175.0,0.0,838.0,2802.0,67.8
1185,Nebo Elem School,Paulding,10070.0,957.0,2905.0,902.0,7.0,4771.0,385.0,1154.0,501.0,1.0,2041.0,6812.0,67.6
1690,Tate,Pickens,2651.0,479.0,561.0,154.0,0.0,1194.0,212.0,263.0,103.0,1.0,579.0,1773.0,66.9
1689,Jasper,Pickens,2517.0,346.0,497.0,157.0,0.0,1000.0,152.0,213.0,91.0,1.0,457.0,1457.0,57.9
1688,Talking Rock,Pickens,1781.0,311.0,332.0,99.0,3.0,745.0,147.0,181.0,66.0,0.0,394.0,1139.0,64.0
1686,Ludville,Pickens,721.0,231.0,59.0,33.0,0.0,323.0,82.0,42.0,10.0,0.0,134.0,457.0,63.4
1687,Nelson,Pickens,1474.0,310.0,257.0,89.0,0.0,656.0,127.0,131.0,52.0,0.0,310.0,966.0,65.5
1683,Hill,Pickens,2042.0,386.0,423.0,163.0,1.0,973.0,172.0,208.0,68.0,1.0,449.0,1422.0,69.6
1682,Refuge,Pickens,2490.0,402.0,549.0,145.0,0.0,1096.0,171.0,279.0,90.0,0.0,540.0,1636.0,65.7
1681,Appalachian,Pickens,1933.0,310.0,428.0,158.0,0.0,896.0,124.0,234.0,63.0,0.0,421.0,1317.0,68.1
1680,Sharptop,Pickens,2616.0,458.0,528.0,359.0,0.0,1345.0,189.0,269.0,152.0,0.0,610.0,1955.0,74.7
1679,Yellow Creek,Pickens,3571.0,606.0,806.0,387.0,0.0,1799.0,243.0,301.0,148.0,0.0,692.0,2491.0,69.8
1685,Jerusalem,Pickens,1145.0,358.0,142.0,50.0,0.0,550.0,129.0,66.0,37.0,0.0,232.0,782.0,68.3
1684,Hinton,Pickens,825.0,204.0,106.0,27.0,0.0,337.0,106.0,50.0,13.0,0.0,169.0,506.0,61.3
7,Zebulon,Pike,0.0,182.0,738.0,161.0,0.0,1081.0,61.0,327.0,98.0,0.0,486.0,1567.0,
6,Williamson,Pike,0.0,235.0,595.0,104.0,0.0,934.0,72.0,275.0,61.0,0.0,408.0,1342.0,
5,Lifsey Springs,Pike,0.0,145.0,326.0,72.0,0.0,543.0,76.0,165.0,54.0,0.0,295.0,838.0,
4,Second District,Pike,0.0,270.0,874.0,168.0,1.0,1313.0,120.0,406.0,103.0,0.0,629.0,1942.0,
3,Molena,Pike,0.0,259.0,384.0,80.0,2.0,725.0,126.0,188.0,61.0,1.0,376.0,1101.0,
2,Meansville,Pike,0.0,206.0,365.0,57.0,0.0,628.0,90.0,211.0,39.0,0.0,340.0,968.0,
1,Hollonville,Pike,0.0,245.0,492.0,104.0,0.0,841.0,90.0,312.0,68.0,0.0,470.0,1311.0,
0,Concord,Pike,0.0,245.0,402.0,101.0,0.0,748.0,70.0,184.0,51.0,0.0,305.0,1053.0,
926,Courthouse Annex,Pulaski,5687.0,340.0,1748.0,399.0,1.0,2488.0,121.0,884.0,194.0,0.0,1199.0,3687.0,64.8
1197,107,Putnam,4293.0,440.0,1004.0,464.0,0.0,1908.0,169.0,637.0,367.0,0.0,1173.0,3081.0,71.8
1196,106,Putnam,1332.0,197.0,275.0,129.0,0.0,601.0,105.0,182.0,72.0,0.0,359.0,960.0,72.1
1193,101,Putnam,3264.0,220.0,858.0,357.0,0.0,1435.0,73.0,382.0,199.0,0.0,654.0,2089.0,64.0
1194,104,Putnam,3380.0,214.0,864.0,432.0,0.0,1510.0,77.0,401.0,202.0,0.0,680.0,2190.0,64.8
1195,105,Putnam,3734.0,322.0,1056.0,537.0,1.0,1916.0,125.0,558.0,316.0,0.0,999.0,2915.0,78.1
671,Georgetown,Quitman,1454.0,172.0,269.0,94.0,1.0,536.0,91.0,211.0,92.0,0.0,394.0,930.0,64.0
672,Morris,Quitman,93.0,18.0,8.0,8.0,0.0,34.0,16.0,4.0,5.0,0.0,25.0,59.0,63.4
718,305,Richmond,428.0,43.0,148.0,87.0,0.0,278.0,12.0,45.0,38.0,1.0,96.0,374.0,87.4
719,306,Richmond,3934.0,376.0,903.0,580.0,2.0,1861.0,109.0,275.0,237.0,1.0,622.0,2483.0,63.1
720,307,Richmond,1642.0,184.0,392.0,282.0,0.0,858.0,57.0,136.0,89.0,0.0,282.0,1140.0,69.4
721,308,Richmond,622.0,69.0,123.0,66.0,0.0,258.0,21.0,47.0,41.0,1.0,110.0,368.0,59.2
722,309,Richmond,3340.0,292.0,1010.0,607.0,3.0,1912.0,90.0,206.0,191.0,0.0,487.0,2399.0,71.8
723,310,Richmond,5163.0,481.0,1349.0,855.0,3.0,2688.0,158.0,365.0,254.0,1.0,778.0,3466.0,67.1
724,401,Richmond,2093.0,204.0,573.0,381.0,0.0,1158.0,50.0,160.0,118.0,0.0,328.0,1486.0,71.0
727,405,Richmond,4424.0,326.0,1199.0,849.0,3.0,2377.0,65.0,357.0,316.0,0.0,738.0,3115.0,70.4
