,Precinct,County,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,calc_participation
401,SC212,Fulton,4244.0,1.0,2.0,4.0,0.0,7.0,2.0,3.0,0.0,0.0,5.0,4.0,21.0,15.0,2.0,42.0,1.0,6.0,1.0,0.0,8.0,0.0,5.0,5.0,0.0,10.0,2.0,3.0,0.0,0.0,5.0,2.0,6.0,1.0,0.0,9.0,41.0,267.0,73.0,3.0,384.0,19.0,95.0,30.0,1.0,145.0,1.0,2.0,0.0,0.0,3.0,22.0,78.0,28.0,0.0,128.0,11.0,82.0,14.0,1.0,108.0,4.0,36.0,25.0,0.0,65.0,7.0,42.0,4.0,0.0,53.0,1.0,3.0,0.0,0.0,4.0,0.0,8.0,1.0,0.0,9.0,2.0,5.0,6.0,0.0,13.0,1.0,5.0,1.0,0.0,7.0,150.0,1102.0,432.0,6.0,1690.0,5.0,22.0,4.0,0.0,31.0,2726.0,64.2
402,SC23A,Fulton,3854.0,3.0,2.0,3.0,0.0,8.0,1.0,3.0,4.0,0.0,8.0,7.0,7.0,4.0,0.0,18.0,2.0,2.0,4.0,0.0,8.0,2.0,4.0,2.0,0.0,8.0,3.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,0.0,10.0,87.0,164.0,56.0,0.0,307.0,15.0,58.0,29.0,1.0,103.0,1.0,2.0,0.0,0.0,3.0,24.0,57.0,14.0,0.0,95.0,12.0,34.0,9.0,1.0,56.0,7.0,7.0,8.0,0.0,22.0,8.0,30.0,6.0,1.0,45.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,3.0,0.0,10.0,2.0,3.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,168.0,771.0,501.0,8.0,1448.0,4.0,9.0,4.0,0.0,17.0,2180.0,56.6
403,SC23B,Fulton,557.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,10.0,0.0,40.0,4.0,10.0,5.0,0.0,19.0,0.0,0.0,1.0,0.0,1.0,4.0,10.0,4.0,0.0,18.0,3.0,3.0,0.0,0.0,6.0,2.0,3.0,5.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,32.0,111.0,87.0,2.0,232.0,1.0,2.0,0.0,0.0,3.0,353.0,63.4
404,SC23C,Fulton,2606.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,3.0,36.0,154.0,53.0,1.0,244.0,11.0,41.0,20.0,0.0,72.0,1.0,1.0,0.0,0.0,2.0,15.0,36.0,16.0,0.0,67.0,7.0,32.0,1.0,0.0,40.0,7.0,8.0,6.0,0.0,21.0,4.0,17.0,5.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,5.0,8.0,1.0,0.0,14.0,3.0,4.0,1.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,125.0,565.0,304.0,1.0,995.0,0.0,9.0,2.0,0.0,11.0,1539.0,59.1
405,SC27,Fulton,2361.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,6.0,0.0,16.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,7.0,26.0,99.0,24.0,0.0,149.0,10.0,25.0,17.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,9.0,32.0,8.0,0.0,49.0,7.0,10.0,6.0,0.0,23.0,9.0,9.0,5.0,0.0,23.0,6.0,13.0,2.0,0.0,21.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,5.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,87.0,538.0,405.0,0.0,1030.0,2.0,4.0,1.0,0.0,7.0,1404.0,59.5
406,SC29A,Fulton,3154.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,2.0,11.0,5.0,0.0,18.0,0.0,2.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,5.0,65.0,111.0,49.0,3.0,228.0,18.0,46.0,9.0,1.0,74.0,3.0,1.0,0.0,0.0,4.0,14.0,51.0,16.0,2.0,83.0,21.0,24.0,4.0,0.0,49.0,3.0,21.0,7.0,0.0,31.0,8.0,25.0,1.0,0.0,34.0,2.0,1.0,1.0,0.0,4.0,2.0,6.0,2.0,0.0,10.0,2.0,3.0,4.0,0.0,9.0,2.0,4.0,0.0,0.0,6.0,142.0,667.0,447.0,4.0,1260.0,1.0,14.0,6.0,0.0,21.0,1854.0,58.8
407,SC30A,Fulton,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,12.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,53.0,4.0,93.0,0.0,1.0,0.0,0.0,1.0,119.0,75.8
408,SC30B,Fulton,1110.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,11.0,32.0,10.0,0.0,53.0,2.0,16.0,4.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,4.0,13.0,3.0,0.0,20.0,5.0,12.0,2.0,0.0,19.0,0.0,5.0,3.0,0.0,8.0,1.0,5.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,275.0,130.0,0.0,441.0,0.0,8.0,1.0,0.0,9.0,601.0,54.1
409,SS01,Fulton,4846.0,1.0,3.0,1.0,0.0,5.0,3.0,5.0,6.0,0.0,14.0,77.0,475.0,230.0,1.0,783.0,1.0,3.0,2.0,0.0,6.0,5.0,9.0,4.0,0.0,18.0,2.0,1.0,1.0,0.0,4.0,6.0,24.0,4.0,1.0,35.0,8.0,78.0,43.0,1.0,130.0,2.0,14.0,5.0,0.0,21.0,1.0,6.0,1.0,0.0,8.0,5.0,27.0,17.0,0.0,49.0,6.0,90.0,65.0,0.0,161.0,147.0,827.0,318.0,0.0,1292.0,2.0,8.0,0.0,0.0,10.0,5.0,13.0,7.0,0.0,25.0,0.0,3.0,2.0,0.0,5.0,2.0,7.0,2.0,0.0,11.0,3.0,10.0,5.0,0.0,18.0,30.0,637.0,575.0,1.0,1243.0,0.0,5.0,5.0,0.0,10.0,3848.0,79.4
446,UC01A,Fulton,4234.0,1.0,5.0,1.0,0.0,7.0,2.0,3.0,0.0,0.0,5.0,6.0,13.0,8.0,0.0,27.0,1.0,3.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,9.0,5.0,4.0,3.0,0.0,12.0,74.0,195.0,29.0,3.0,301.0,20.0,79.0,19.0,1.0,119.0,0.0,3.0,1.0,0.0,4.0,23.0,66.0,10.0,0.0,99.0,12.0,39.0,1.0,0.0,52.0,6.0,28.0,11.0,0.0,45.0,17.0,27.0,2.0,0.0,46.0,0.0,6.0,0.0,0.0,6.0,2.0,6.0,3.0,0.0,11.0,2.0,7.0,1.0,0.0,10.0,2.0,4.0,2.0,0.0,8.0,156.0,762.0,265.0,9.0,1192.0,7.0,11.0,1.0,0.0,19.0,1981.0,46.8
411,SS02B,Fulton,1318.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,3.0,0.0,7.0,12.0,37.0,23.0,1.0,73.0,0.0,3.0,5.0,0.0,8.0,1.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,1.0,7.0,0.0,0.0,8.0,11.0,61.0,19.0,0.0,91.0,4.0,19.0,9.0,0.0,32.0,0.0,3.0,1.0,0.0,4.0,2.0,15.0,8.0,0.0,25.0,2.0,29.0,12.0,0.0,43.0,16.0,90.0,28.0,2.0,136.0,1.0,9.0,1.0,1.0,12.0,2.0,5.0,3.0,0.0,10.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,3.0,5.0,1.0,0.0,9.0,22.0,275.0,134.0,3.0,434.0,1.0,2.0,3.0,0.0,6.0,915.0,69.4
412,SS03,Fulton,1577.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,0.0,6.0,20.0,97.0,38.0,1.0,156.0,1.0,2.0,4.0,0.0,7.0,5.0,3.0,4.0,0.0,12.0,3.0,1.0,0.0,0.0,4.0,1.0,9.0,0.0,0.0,10.0,9.0,56.0,14.0,0.0,79.0,3.0,15.0,5.0,0.0,23.0,1.0,3.0,2.0,0.0,6.0,3.0,11.0,7.0,0.0,21.0,4.0,39.0,13.0,0.0,56.0,43.0,196.0,63.0,2.0,304.0,2.0,11.0,1.0,0.0,14.0,0.0,8.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,6.0,1.0,7.0,1.0,0.0,9.0,20.0,278.0,189.0,1.0,488.0,1.0,3.0,2.0,0.0,6.0,1222.0,77.5
160,07E,Fulton,2247.0,0.0,1.0,3.0,0.0,4.0,3.0,2.0,2.0,0.0,7.0,10.0,115.0,65.0,3.0,193.0,1.0,3.0,5.0,0.0,9.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,8.0,6.0,61.0,33.0,1.0,101.0,0.0,15.0,12.0,0.0,27.0,0.0,0.0,1.0,0.0,1.0,4.0,18.0,7.0,0.0,29.0,5.0,34.0,38.0,0.0,77.0,29.0,196.0,89.0,1.0,315.0,3.0,16.0,3.0,0.0,22.0,6.0,9.0,1.0,1.0,17.0,0.0,2.0,3.0,0.0,5.0,1.0,4.0,2.0,0.0,7.0,1.0,2.0,5.0,0.0,8.0,25.0,443.0,382.0,1.0,851.0,1.0,2.0,6.0,0.0,9.0,1696.0,75.5
413,SS04,Fulton,3763.0,1.0,3.0,4.0,0.0,8.0,0.0,7.0,4.0,0.0,11.0,44.0,167.0,91.0,5.0,307.0,3.0,8.0,6.0,0.0,17.0,3.0,9.0,3.0,0.0,15.0,2.0,4.0,1.0,0.0,7.0,5.0,11.0,5.0,0.0,21.0,12.0,157.0,51.0,6.0,226.0,16.0,33.0,7.0,0.0,56.0,3.0,5.0,2.0,0.0,10.0,3.0,57.0,18.0,0.0,78.0,19.0,79.0,35.0,2.0,135.0,76.0,322.0,122.0,5.0,525.0,4.0,25.0,5.0,0.0,34.0,8.0,8.0,6.0,0.0,22.0,1.0,4.0,4.0,0.0,9.0,3.0,1.0,6.0,0.0,10.0,3.0,9.0,3.0,0.0,15.0,75.0,666.0,414.0,3.0,1158.0,2.0,11.0,4.0,0.0,17.0,2681.0,71.2
161,07F,Fulton,3790.0,2.0,2.0,3.0,0.0,7.0,1.0,9.0,5.0,0.0,15.0,43.0,238.0,88.0,9.0,378.0,4.0,4.0,1.0,0.0,9.0,1.0,3.0,3.0,0.0,7.0,2.0,3.0,1.0,0.0,6.0,5.0,14.0,3.0,0.0,22.0,16.0,114.0,38.0,3.0,171.0,3.0,26.0,7.0,2.0,38.0,2.0,5.0,1.0,0.0,8.0,6.0,17.0,9.0,0.0,32.0,8.0,96.0,29.0,0.0,133.0,109.0,456.0,171.0,16.0,752.0,3.0,14.0,1.0,0.0,18.0,8.0,8.0,7.0,0.0,23.0,0.0,6.0,3.0,0.0,9.0,2.0,9.0,10.0,0.0,21.0,3.0,6.0,1.0,0.0,10.0,59.0,646.0,421.0,4.0,1130.0,0.0,15.0,4.0,0.0,19.0,2808.0,74.1
163,07J,Fulton,3041.0,2.0,2.0,1.0,0.0,5.0,5.0,4.0,5.0,0.0,14.0,47.0,147.0,68.0,0.0,262.0,2.0,1.0,3.0,1.0,7.0,3.0,3.0,3.0,1.0,10.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,2.0,1.0,13.0,11.0,79.0,34.0,2.0,126.0,3.0,14.0,6.0,1.0,24.0,1.0,5.0,3.0,1.0,10.0,1.0,31.0,9.0,0.0,41.0,10.0,68.0,27.0,0.0,105.0,65.0,310.0,109.0,3.0,487.0,4.0,14.0,1.0,1.0,20.0,2.0,10.0,2.0,0.0,14.0,0.0,2.0,4.0,0.0,6.0,1.0,9.0,7.0,0.0,17.0,3.0,4.0,5.0,0.0,12.0,65.0,621.0,367.0,1.0,1054.0,3.0,9.0,2.0,1.0,15.0,2244.0,73.8
185,09E,Fulton,3261.0,0.0,5.0,3.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,5.0,21.0,11.0,0.0,37.0,1.0,3.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,3.0,3.0,7.0,1.0,1.0,12.0,47.0,119.0,21.0,1.0,188.0,14.0,36.0,10.0,0.0,60.0,0.0,2.0,1.0,0.0,3.0,23.0,38.0,10.0,0.0,71.0,13.0,51.0,4.0,0.0,68.0,15.0,40.0,5.0,0.0,60.0,6.0,23.0,2.0,0.0,31.0,3.0,6.0,1.0,0.0,10.0,5.0,4.0,1.0,0.0,10.0,1.0,6.0,3.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,141.0,637.0,262.0,0.0,1040.0,8.0,7.0,2.0,0.0,17.0,1640.0,50.3
184,09D,Fulton,2299.0,1.0,4.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,13.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,30.0,62.0,22.0,2.0,116.0,11.0,16.0,9.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,7.0,0.0,24.0,5.0,15.0,4.0,0.0,24.0,1.0,8.0,3.0,1.0,13.0,4.0,15.0,2.0,0.0,21.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,161.0,314.0,241.0,6.0,722.0,1.0,4.0,0.0,0.0,5.0,1005.0,43.7
183,09C,Fulton,3353.0,1.0,2.0,4.0,0.0,7.0,2.0,1.0,2.0,0.0,5.0,5.0,6.0,9.0,1.0,21.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,6.0,2.0,2.0,2.0,1.0,7.0,49.0,72.0,17.0,3.0,141.0,12.0,32.0,8.0,2.0,54.0,1.0,0.0,0.0,0.0,1.0,17.0,29.0,7.0,4.0,57.0,11.0,22.0,3.0,0.0,36.0,6.0,12.0,5.0,0.0,23.0,5.0,19.0,3.0,1.0,28.0,3.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,6.0,1.0,2.0,0.0,0.0,3.0,157.0,673.0,412.0,14.0,1256.0,2.0,9.0,4.0,1.0,16.0,1684.0,50.2
182,09B,Fulton,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,5.0,0.0,23.0,2.0,5.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,0.0,13.0,1.0,5.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,47.0,54.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,180.0,38.8
181,09A,Fulton,3856.0,3.0,4.0,2.0,0.0,9.0,3.0,7.0,2.0,0.0,12.0,24.0,139.0,39.0,1.0,203.0,1.0,9.0,1.0,0.0,11.0,3.0,5.0,1.0,0.0,9.0,1.0,6.0,1.0,1.0,9.0,1.0,13.0,2.0,0.0,16.0,29.0,114.0,45.0,0.0,188.0,10.0,57.0,12.0,1.0,80.0,1.0,2.0,6.0,0.0,9.0,6.0,47.0,13.0,2.0,68.0,11.0,114.0,29.0,1.0,155.0,42.0,290.0,68.0,0.0,400.0,8.0,31.0,8.0,0.0,47.0,4.0,21.0,10.0,0.0,35.0,3.0,3.0,3.0,0.0,9.0,0.0,8.0,8.0,0.0,16.0,2.0,5.0,4.0,0.0,11.0,74.0,921.0,409.0,3.0,1407.0,2.0,8.0,2.0,0.0,12.0,2706.0,70.2
180,08P,Fulton,1887.0,1.0,2.0,2.0,0.0,5.0,0.0,5.0,1.0,0.0,6.0,15.0,29.0,14.0,1.0,59.0,1.0,3.0,2.0,0.0,6.0,2.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,7.0,20.0,71.0,16.0,1.0,108.0,12.0,28.0,11.0,0.0,51.0,0.0,1.0,0.0,0.0,1.0,3.0,32.0,6.0,3.0,44.0,8.0,48.0,12.0,1.0,69.0,19.0,71.0,32.0,2.0,124.0,10.0,23.0,1.0,0.0,34.0,1.0,7.0,3.0,0.0,11.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,8.0,0.0,3.0,1.0,0.0,4.0,45.0,365.0,160.0,2.0,572.0,1.0,5.0,2.0,0.0,8.0,1128.0,59.8
179,08N2,Fulton,1616.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,16.0,107.0,71.0,0.0,194.0,0.0,3.0,1.0,0.0,4.0,5.0,3.0,3.0,1.0,12.0,0.0,1.0,3.0,0.0,4.0,1.0,5.0,4.0,0.0,10.0,10.0,46.0,25.0,1.0,82.0,4.0,11.0,3.0,0.0,18.0,1.0,5.0,0.0,0.0,6.0,2.0,16.0,5.0,0.0,23.0,1.0,24.0,23.0,0.0,48.0,18.0,164.0,79.0,0.0,261.0,0.0,9.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,29.0,277.0,195.0,0.0,501.0,1.0,4.0,2.0,0.0,7.0,1197.0,74.1
178,08N1,Fulton,824.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,73.0,34.0,1.0,114.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,10.0,5.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,5.0,1.0,11.0,9.0,1.0,22.0,20.0,182.0,59.0,1.0,262.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,134.0,87.0,0.0,229.0,0.0,0.0,1.0,0.0,1.0,664.0,80.6
177,08M,Fulton,2295.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,36.0,202.0,98.0,0.0,336.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,0.0,13.0,6.0,40.0,14.0,0.0,60.0,3.0,11.0,5.0,1.0,20.0,1.0,4.0,1.0,0.0,6.0,2.0,11.0,4.0,0.0,17.0,8.0,43.0,9.0,0.0,60.0,94.0,464.0,124.0,4.0,686.0,3.0,10.0,1.0,0.0,14.0,2.0,4.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,6.0,1.0,4.0,1.0,0.0,6.0,37.0,299.0,185.0,2.0,523.0,0.0,2.0,2.0,0.0,4.0,1774.0,77.3
176,08L,Fulton,4505.0,0.0,6.0,1.0,0.0,7.0,5.0,9.0,5.0,0.0,19.0,40.0,204.0,69.0,2.0,315.0,2.0,7.0,3.0,0.0,12.0,0.0,10.0,4.0,0.0,14.0,1.0,3.0,1.0,0.0,5.0,3.0,15.0,2.0,0.0,20.0,23.0,130.0,47.0,5.0,205.0,5.0,34.0,7.0,0.0,46.0,4.0,6.0,0.0,0.0,10.0,8.0,44.0,17.0,0.0,69.0,19.0,103.0,47.0,1.0,170.0,93.0,410.0,112.0,4.0,619.0,4.0,14.0,6.0,0.0,24.0,10.0,25.0,13.0,0.0,48.0,0.0,3.0,4.0,0.0,7.0,4.0,4.0,2.0,0.0,10.0,9.0,4.0,6.0,1.0,20.0,70.0,896.0,602.0,10.0,1578.0,0.0,8.0,5.0,0.0,13.0,3211.0,71.3
175,08K,Fulton,1049.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,6.0,21.0,58.0,15.0,0.0,94.0,0.0,2.0,3.0,0.0,5.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,6.0,37.0,11.0,0.0,54.0,1.0,8.0,3.0,0.0,12.0,0.0,4.0,0.0,0.0,4.0,3.0,10.0,5.0,0.0,18.0,2.0,16.0,9.0,0.0,27.0,41.0,93.0,36.0,0.0,170.0,1.0,4.0,0.0,0.0,5.0,2.0,3.0,5.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,5.0,19.0,229.0,150.0,0.0,398.0,0.0,3.0,3.0,0.0,6.0,831.0,79.2
