County,Registered Voters,Samuel G. Brown (I) (Dem)_Election Day Votes,Samuel G. Brown (I) (Dem)_Advanced Voting Votes,Samuel G. Brown (I) (Dem)_Absentee by Mail Votes,Samuel G. Brown (I) (Dem)_Provisional Votes,Samuel G. Brown (I) (Dem)_Choice Total,Total,Melinda Strickland (I) (Rep)_Election Day Votes,Melinda Strickland (I) (Rep)_Advanced Voting Votes,Melinda Strickland (I) (Rep)_Absentee by Mail Votes,Melinda Strickland (I) (Rep)_Provisional Votes,Melinda Strickland (I) (Rep)_Choice Total,Patsy Jordan (I) (Rep)_Election Day Votes,Patsy Jordan (I) (Rep)_Advanced Voting Votes,Patsy Jordan (I) (Rep)_Absentee by Mail Votes,Patsy Jordan (I) (Rep)_Provisional Votes,Patsy Jordan (I) (Rep)_Choice Total,Andy Ramay (I) (Rep)_Election Day Votes,Andy Ramay (I) (Rep)_Advanced Voting Votes,Andy Ramay (I) (Rep)_Absentee by Mail Votes,Andy Ramay (I) (Rep)_Provisional Votes,Andy Ramay (I) (Rep)_Choice Total,Robert Harold Barron (I) (Rep)_Election Day Votes,Robert Harold Barron (I) (Rep)_Advanced Voting Votes,Robert Harold Barron (I) (Rep)_Absentee by Mail Votes,Robert Harold Barron (I) (Rep)_Provisional Votes,Robert Harold Barron (I) (Rep)_Choice Total,Leon Coverson (I) (Dem)_Election Day Votes,Leon Coverson (I) (Dem)_Advanced Voting Votes,Leon Coverson (I) (Dem)_Absentee by Mail Votes,Leon Coverson (I) (Dem)_Provisional Votes,Leon Coverson (I) (Dem)_Choice Total,William H. Dozier (I) (Dem)_Election Day Votes,William H. Dozier (I) (Dem)_Advanced Voting Votes,William H. Dozier (I) (Dem)_Absentee by Mail Votes,William H. Dozier (I) (Dem)_Provisional Votes,William H. Dozier (I) (Dem)_Choice Total,Patricia M. Harris_Election Day Votes,Patricia M. Harris_Advanced Voting Votes,Patricia M. Harris_Absentee by Mail Votes,Patricia M. Harris_Provisional Votes,Patricia M. Harris_Choice Total,Meda Dubose Krenson_Election Day Votes,Meda Dubose Krenson_Advanced Voting Votes,Meda Dubose Krenson_Absentee by Mail Votes,Meda Dubose Krenson_Provisional Votes,Meda Dubose Krenson_Choice Total,Mark Anthony Christmas (I) (Dem)_Election Day Votes,Mark Anthony Christmas (I) (Dem)_Advanced Voting Votes,Mark Anthony Christmas (I) (Dem)_Absentee by Mail Votes,Mark Anthony Christmas (I) (Dem)_Provisional Votes,Mark Anthony Christmas (I) (Dem)_Choice Total,Eddie Johnson (I) (Dem)_Election Day Votes,Eddie Johnson (I) (Dem)_Advanced Voting Votes,Eddie Johnson (I) (Dem)_Absentee by Mail Votes,Eddie Johnson (I) (Dem)_Provisional Votes,Eddie Johnson (I) (Dem)_Choice Total,Teresa Dupree Blackshear (I) (Dem)_Election Day Votes,Teresa Dupree Blackshear (I) (Dem)_Advanced Voting Votes,Teresa Dupree Blackshear (I) (Dem)_Absentee by Mail Votes,Teresa Dupree Blackshear (I) (Dem)_Provisional Votes,Teresa Dupree Blackshear (I) (Dem)_Choice Total,"John """"Eric"""" Harris (Rep)_Election Day Votes","John """"Eric"""" Harris (Rep)_Advanced Voting Votes","John """"Eric"""" Harris (Rep)_Absentee by Mail Votes","John """"Eric"""" Harris (Rep)_Provisional Votes","John """"Eric"""" Harris (Rep)_Choice Total",Joann Lacey (Dem)_Election Day Votes,Joann Lacey (Dem)_Advanced Voting Votes,Joann Lacey (Dem)_Absentee by Mail Votes,Joann Lacey (Dem)_Provisional Votes,Joann Lacey (Dem)_Choice Total,Vince Caine (Rep)_Election Day Votes,Vince Caine (Rep)_Advanced Voting Votes,Vince Caine (Rep)_Absentee by Mail Votes,Vince Caine (Rep)_Provisional Votes,Vince Caine (Rep)_Choice Total,Galin Hulett (I) (Rep)_Election Day Votes,Galin Hulett (I) (Rep)_Advanced Voting Votes,Galin Hulett (I) (Rep)_Absentee by Mail Votes,Galin Hulett (I) (Rep)_Provisional Votes,Galin Hulett (I) (Rep)_Choice Total,Elaine Wilson (I) (Rep)_Election Day Votes,Elaine Wilson (I) (Rep)_Advanced Voting Votes,Elaine Wilson (I) (Rep)_Absentee by Mail Votes,Elaine Wilson (I) (Rep)_Provisional Votes,Elaine Wilson (I) (Rep)_Choice Total,Jammie Cook (I) (Rep)_Election Day Votes,Jammie Cook (I) (Rep)_Advanced Voting Votes,Jammie Cook (I) (Rep)_Absentee by Mail Votes,Jammie Cook (I) (Rep)_Provisional Votes,Jammie Cook (I) (Rep)_Choice Total,Dennis C. Seger (I) (Rep)_Election Day Votes,Dennis C. Seger (I) (Rep)_Advanced Voting Votes,Dennis C. Seger (I) (Rep)_Absentee by Mail Votes,Dennis C. Seger (I) (Rep)_Provisional Votes,Dennis C. Seger (I) (Rep)_Choice Total,Charles Walker (I) (Dem)_Election Day Votes,Charles Walker (I) (Dem)_Advanced Voting Votes,Charles Walker (I) (Dem)_Absentee by Mail Votes,Charles Walker (I) (Dem)_Provisional Votes,Charles Walker (I) (Dem)_Choice Total,Curtis Nixon (I) (Dem)_Election Day Votes,Curtis Nixon (I) (Dem)_Advanced Voting Votes,Curtis Nixon (I) (Dem)_Absentee by Mail Votes,Curtis Nixon (I) (Dem)_Provisional Votes,Curtis Nixon (I) (Dem)_Choice Total,Jeff Taylor (I) (Rep)_Election Day Votes,Jeff Taylor (I) (Rep)_Advanced Voting Votes,Jeff Taylor (I) (Rep)_Absentee by Mail Votes,Jeff Taylor (I) (Rep)_Provisional Votes,Jeff Taylor (I) (Rep)_Choice Total,"Clifton L. Aldridge, Sr. (I) (Dem)_Election Day Votes","Clifton L. Aldridge, Sr. (I) (Dem)_Advanced Voting Votes","Clifton L. Aldridge, Sr. (I) (Dem)_Absentee by Mail Votes","Clifton L. Aldridge, Sr. (I) (Dem)_Provisional Votes","Clifton L. Aldridge, Sr. (I) (Dem)_Choice Total",Joe Bashore (I) (Rep)_Election Day Votes,Joe Bashore (I) (Rep)_Advanced Voting Votes,Joe Bashore (I) (Rep)_Absentee by Mail Votes,Joe Bashore (I) (Rep)_Provisional Votes,Joe Bashore (I) (Rep)_Choice Total,Brandi Mayo (Ind)_Election Day Votes,Brandi Mayo (Ind)_Advanced Voting Votes,Brandi Mayo (Ind)_Absentee by Mail Votes,Brandi Mayo (Ind)_Provisional Votes,Brandi Mayo (Ind)_Choice Total,"Andrew Felton, II (Dem)_Election Day Votes","Andrew Felton, II (Dem)_Advanced Voting Votes","Andrew Felton, II (Dem)_Absentee by Mail Votes","Andrew Felton, II (Dem)_Provisional Votes","Andrew Felton, II (Dem)_Choice Total",Renda Dunn Baggett (I) (Rep)_Election Day Votes,Renda Dunn Baggett (I) (Rep)_Advanced Voting Votes,Renda Dunn Baggett (I) (Rep)_Absentee by Mail Votes,Renda Dunn Baggett (I) (Rep)_Provisional Votes,Renda Dunn Baggett (I) (Rep)_Choice Total,Marilyn C. Herring (Rep)_Election Day Votes,Marilyn C. Herring (Rep)_Advanced Voting Votes,Marilyn C. Herring (Rep)_Absentee by Mail Votes,Marilyn C. Herring (Rep)_Provisional Votes,Marilyn C. Herring (Rep)_Choice Total,Joe Slaughter (Rep)_Election Day Votes,Joe Slaughter (Rep)_Advanced Voting Votes,Joe Slaughter (Rep)_Absentee by Mail Votes,Joe Slaughter (Rep)_Provisional Votes,Joe Slaughter (Rep)_Choice Total,Kathryn Cardwell (Ind)_Election Day Votes,Kathryn Cardwell (Ind)_Advanced Voting Votes,Kathryn Cardwell (Ind)_Absentee by Mail Votes,Kathryn Cardwell (Ind)_Provisional Votes,Kathryn Cardwell (Ind)_Choice Total,Timothy Frank Poole (I) (Rep)_Election Day Votes,Timothy Frank Poole (I) (Rep)_Advanced Voting Votes,Timothy Frank Poole (I) (Rep)_Absentee by Mail Votes,Timothy Frank Poole (I) (Rep)_Provisional Votes,Timothy Frank Poole (I) (Rep)_Choice Total,Mark NeSmith (I) (Rep)_Election Day Votes,Mark NeSmith (I) (Rep)_Advanced Voting Votes,Mark NeSmith (I) (Rep)_Absentee by Mail Votes,Mark NeSmith (I) (Rep)_Provisional Votes,Mark NeSmith (I) (Rep)_Choice Total,Wes Whitfield (I) (Rep)_Election Day Votes,Wes Whitfield (I) (Rep)_Advanced Voting Votes,Wes Whitfield (I) (Rep)_Absentee by Mail Votes,Wes Whitfield (I) (Rep)_Provisional Votes,Wes Whitfield (I) (Rep)_Choice Total,William Mitchell Harris (Rep)_Election Day Votes,William Mitchell Harris (Rep)_Advanced Voting Votes,William Mitchell Harris (Rep)_Absentee by Mail Votes,William Mitchell Harris (Rep)_Provisional Votes,William Mitchell Harris (Rep)_Choice Total,Mary N. Bentley (I) (Dem)_Election Day Votes,Mary N. Bentley (I) (Dem)_Advanced Voting Votes,Mary N. Bentley (I) (Dem)_Absentee by Mail Votes,Mary N. Bentley (I) (Dem)_Provisional Votes,Mary N. Bentley (I) (Dem)_Choice Total,Shirley Frazier Cooper (I) (Dem)_Election Day Votes,Shirley Frazier Cooper (I) (Dem)_Advanced Voting Votes,Shirley Frazier Cooper (I) (Dem)_Absentee by Mail Votes,Shirley Frazier Cooper (I) (Dem)_Provisional Votes,Shirley Frazier Cooper (I) (Dem)_Choice Total,Josh Kelly (I) (Rep)_Election Day Votes,Josh Kelly (I) (Rep)_Advanced Voting Votes,Josh Kelly (I) (Rep)_Absentee by Mail Votes,Josh Kelly (I) (Rep)_Provisional Votes,Josh Kelly (I) (Rep)_Choice Total,calc_participation
Dooly,4804.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,404.0,109.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5
Floyd,39390.0,0.0,0.0,0.0,0.0,0.0,24976.0,7338.0,13680.0,3861.0,97.0,24976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4
Greene,12833.0,0.0,0.0,0.0,0.0,0.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,1096.0,282.0,2.0,1575.0,97.0,302.0,164.0,0.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7
Habersham,28264.0,0.0,0.0,0.0,0.0,0.0,17636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.0,11512.0,3213.0,17.0,17636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4
Jeff Davis,1952.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,794.0,121.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2
Lanier,5462.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,501.0,94.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6
McIntosh,2157.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,712.0,191.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4
Meriwether,7058.0,0.0,0.0,0.0,0.0,0.0,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,898.0,498.0,1.0,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Morgan,5416.0,0.0,0.0,0.0,0.0,0.0,2323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,1042.0,154.0,0.0,1563.0,123.0,491.0,146.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9
Murray,22284.0,0.0,0.0,0.0,0.0,0.0,13132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3882.0,7701.0,1549.0,0.0,13132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9
Newton,20616.0,0.0,0.0,0.0,0.0,0.0,8596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.0,3684.0,2699.0,2.0,8596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7
Oglethorpe,4291.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,740.0,261.0,1.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7
