,Precinct,County,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total,calc_participation
404,SC23C,Fulton,2606.0,19.0,37.0,12.0,0.0,68.0,198.0,866.0,401.0,2.0,1467.0,2.0,3.0,2.0,0.0,7.0,1542.0,59.2
405,SC27,Fulton,2361.0,15.0,28.0,19.0,0.0,62.0,148.0,724.0,470.0,0.0,1342.0,1.0,5.0,4.0,0.0,10.0,1414.0,59.9
406,SC29A,Fulton,3154.0,17.0,45.0,12.0,0.0,74.0,266.0,946.0,555.0,9.0,1776.0,5.0,6.0,5.0,0.0,16.0,1866.0,59.2
407,SC30A,Fulton,157.0,1.0,4.0,0.0,2.0,7.0,3.0,42.0,62.0,7.0,114.0,1.0,0.0,0.0,0.0,1.0,122.0,77.7
408,SC30B,Fulton,1110.0,7.0,11.0,4.0,0.0,22.0,53.0,366.0,156.0,0.0,575.0,3.0,2.0,1.0,0.0,6.0,603.0,54.3
409,SS01,Fulton,4846.0,235.0,1310.0,491.0,2.0,2038.0,71.0,933.0,799.0,4.0,1807.0,6.0,22.0,23.0,0.0,51.0,3896.0,80.4
446,UC01A,Fulton,4234.0,33.0,66.0,19.0,2.0,120.0,306.0,1194.0,347.0,12.0,1859.0,4.0,12.0,2.0,0.0,18.0,1997.0,47.2
411,SS02B,Fulton,1318.0,34.0,145.0,49.0,3.0,231.0,44.0,429.0,207.0,4.0,684.0,2.0,7.0,5.0,0.0,14.0,929.0,70.5
412,SS03,Fulton,1577.0,68.0,306.0,96.0,3.0,473.0,47.0,440.0,253.0,1.0,741.0,6.0,7.0,7.0,0.0,20.0,1234.0,78.2
160,07E,Fulton,2247.0,53.0,316.0,138.0,3.0,510.0,48.0,614.0,526.0,4.0,1192.0,5.0,11.0,6.0,0.0,22.0,1724.0,76.7
413,SS04,Fulton,3763.0,134.0,536.0,216.0,9.0,895.0,150.0,1053.0,584.0,12.0,1799.0,5.0,17.0,13.0,1.0,36.0,2730.0,72.5
161,07F,Fulton,3790.0,157.0,650.0,221.0,26.0,1054.0,121.0,1051.0,608.0,10.0,1790.0,5.0,24.0,6.0,0.0,35.0,2879.0,76.0
163,07J,Fulton,3041.0,104.0,448.0,149.0,6.0,707.0,118.0,904.0,509.0,6.0,1537.0,8.0,8.0,11.0,1.0,28.0,2272.0,74.7
185,09E,Fulton,3261.0,26.0,75.0,20.0,2.0,123.0,249.0,931.0,330.0,4.0,1514.0,12.0,7.0,2.0,0.0,21.0,1658.0,50.8
184,09D,Fulton,2299.0,13.0,17.0,18.0,0.0,48.0,213.0,437.0,290.0,9.0,949.0,5.0,3.0,1.0,0.0,9.0,1006.0,43.8
183,09C,Fulton,3353.0,18.0,37.0,12.0,0.0,67.0,252.0,856.0,469.0,24.0,1601.0,7.0,5.0,7.0,2.0,21.0,1689.0,50.4
182,09B,Fulton,464.0,3.0,2.0,2.0,0.0,7.0,27.0,80.0,68.0,0.0,175.0,0.0,2.0,0.0,0.0,2.0,184.0,39.7
181,09A,Fulton,3856.0,73.0,424.0,95.0,3.0,595.0,148.0,1367.0,576.0,7.0,2098.0,11.0,36.0,16.0,0.0,63.0,2756.0,71.5
180,08P,Fulton,1887.0,39.0,95.0,47.0,5.0,186.0,108.0,608.0,224.0,6.0,946.0,4.0,9.0,4.0,0.0,17.0,1149.0,60.9
179,08N2,Fulton,1616.0,44.0,271.0,136.0,1.0,452.0,49.0,411.0,294.0,2.0,756.0,2.0,6.0,3.0,0.0,11.0,1219.0,75.4
178,08N1,Fulton,824.0,25.0,219.0,73.0,1.0,318.0,11.0,194.0,131.0,2.0,338.0,3.0,10.0,2.0,0.0,15.0,671.0,81.4
177,08M,Fulton,2295.0,127.0,628.0,182.0,5.0,942.0,70.0,483.0,284.0,2.0,839.0,5.0,9.0,7.0,0.0,21.0,1802.0,78.5
176,08L,Fulton,4505.0,135.0,607.0,167.0,5.0,914.0,158.0,1334.0,802.0,16.0,2310.0,16.0,32.0,23.0,0.0,71.0,3295.0,73.1
175,08K,Fulton,1049.0,54.0,151.0,42.0,0.0,247.0,40.0,330.0,200.0,0.0,570.0,5.0,8.0,6.0,0.0,19.0,836.0,79.7
174,08J,Fulton,3344.0,125.0,648.0,177.0,5.0,955.0,106.0,1076.0,444.0,4.0,1630.0,11.0,26.0,10.0,0.0,47.0,2632.0,78.7
173,08H,Fulton,2556.0,90.0,654.0,224.0,3.0,971.0,42.0,574.0,483.0,0.0,1099.0,5.0,6.0,1.0,0.0,12.0,2082.0,81.5
172,08G,Fulton,3086.0,102.0,436.0,199.0,0.0,737.0,100.0,619.0,541.0,5.0,1265.0,9.0,11.0,11.0,0.0,31.0,2033.0,65.9
171,08F1,Fulton,2187.0,102.0,662.0,190.0,2.0,956.0,42.0,524.0,323.0,2.0,891.0,2.0,14.0,5.0,0.0,21.0,1868.0,85.4
170,08E,Fulton,2568.0,104.0,741.0,231.0,3.0,1079.0,51.0,566.0,468.0,0.0,1085.0,2.0,8.0,11.0,0.0,21.0,2185.0,85.1
390,SC16A,Fulton,5175.0,31.0,54.0,23.0,0.0,108.0,273.0,2446.0,881.0,0.0,3600.0,4.0,10.0,3.0,0.0,17.0,3725.0,72.0
391,SC17A,Fulton,60.0,0.0,0.0,1.0,0.0,1.0,1.0,32.0,10.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,44.0,73.3
392,SC17B,Fulton,10.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0
169,08D,Fulton,1073.0,36.0,372.0,97.0,12.0,517.0,8.0,191.0,157.0,7.0,363.0,1.0,2.0,6.0,0.0,9.0,889.0,82.9
168,08C,Fulton,1500.0,55.0,490.0,146.0,0.0,691.0,26.0,281.0,199.0,0.0,506.0,0.0,3.0,2.0,0.0,5.0,1202.0,80.1
167,08B,Fulton,3498.0,131.0,918.0,247.0,2.0,1298.0,80.0,883.0,481.0,0.0,1444.0,9.0,23.0,16.0,0.0,48.0,2790.0,79.8
166,08A,Fulton,3084.0,149.0,681.0,236.0,4.0,1070.0,108.0,795.0,397.0,6.0,1306.0,5.0,9.0,12.0,0.0,26.0,2402.0,77.9
165,07N,Fulton,2139.0,39.0,133.0,54.0,2.0,228.0,113.0,603.0,358.0,7.0,1081.0,6.0,4.0,5.0,0.0,15.0,1324.0,61.9
164,07M,Fulton,2401.0,71.0,295.0,86.0,0.0,452.0,109.0,551.0,379.0,0.0,1039.0,5.0,11.0,4.0,0.0,20.0,1511.0,62.9
162,07H,Fulton,2060.0,87.0,402.0,132.0,0.0,621.0,59.0,559.0,407.0,0.0,1025.0,3.0,6.0,3.0,0.0,12.0,1658.0,80.5
414,SS05,Fulton,1853.0,93.0,431.0,164.0,4.0,692.0,38.0,484.0,341.0,1.0,864.0,5.0,11.0,8.0,0.0,24.0,1580.0,85.3
410,SS02A,Fulton,1206.0,28.0,214.0,89.0,0.0,331.0,32.0,320.0,207.0,5.0,564.0,7.0,7.0,6.0,0.0,20.0,915.0,75.9
437,SS18A,Fulton,657.0,37.0,151.0,59.0,0.0,247.0,14.0,160.0,123.0,0.0,297.0,1.0,4.0,2.0,0.0,7.0,551.0,83.9
425,SS11A,Fulton,4026.0,138.0,563.0,230.0,5.0,936.0,204.0,1040.0,533.0,8.0,1785.0,13.0,27.0,7.0,0.0,47.0,2768.0,68.8
426,SS11B,Fulton,1412.0,34.0,158.0,43.0,0.0,235.0,88.0,366.0,200.0,1.0,655.0,3.0,5.0,2.0,0.0,10.0,900.0,63.7
428,SS11D,Fulton,397.0,21.0,94.0,30.0,0.0,145.0,6.0,93.0,73.0,0.0,172.0,0.0,4.0,4.0,0.0,8.0,325.0,81.9
429,SS12,Fulton,2897.0,116.0,565.0,256.0,5.0,942.0,76.0,716.0,504.0,6.0,1302.0,7.0,7.0,6.0,0.0,20.0,2264.0,78.1
430,SS13A,Fulton,2103.0,90.0,432.0,128.0,3.0,653.0,85.0,493.0,274.0,3.0,855.0,1.0,15.0,6.0,0.0,22.0,1530.0,72.8
431,SS13B,Fulton,1278.0,43.0,271.0,54.0,0.0,368.0,51.0,347.0,142.0,1.0,541.0,4.0,7.0,3.0,0.0,14.0,923.0,72.2
432,SS14,Fulton,1412.0,77.0,457.0,130.0,1.0,665.0,19.0,285.0,196.0,0.0,500.0,3.0,3.0,6.0,0.0,12.0,1177.0,83.4
433,SS15A,Fulton,2756.0,66.0,134.0,37.0,1.0,238.0,211.0,786.0,272.0,4.0,1273.0,4.0,9.0,4.0,1.0,18.0,1529.0,55.5
424,SS09B,Fulton,3611.0,121.0,928.0,347.0,3.0,1399.0,57.0,844.0,642.0,2.0,1545.0,3.0,13.0,9.0,0.0,25.0,2969.0,82.2
434,SS15B,Fulton,1730.0,86.0,198.0,60.0,0.0,344.0,122.0,448.0,185.0,1.0,756.0,9.0,11.0,5.0,1.0,26.0,1126.0,65.1
436,SS17,Fulton,3686.0,191.0,757.0,299.0,6.0,1253.0,155.0,801.0,506.0,9.0,1471.0,3.0,11.0,10.0,0.0,24.0,2748.0,74.6
444,SS29A,Fulton,2842.0,127.0,418.0,179.0,5.0,729.0,96.0,788.0,430.0,2.0,1316.0,6.0,15.0,4.0,0.0,25.0,2070.0,72.8
443,SS26,Fulton,3824.0,51.0,254.0,73.0,4.0,382.0,223.0,1183.0,375.0,10.0,1791.0,9.0,25.0,3.0,4.0,41.0,2214.0,57.9
442,SS22,Fulton,2834.0,101.0,374.0,214.0,2.0,691.0,121.0,547.0,410.0,4.0,1082.0,3.0,11.0,5.0,0.0,19.0,1792.0,63.2
441,SS20,Fulton,2404.0,63.0,295.0,87.0,4.0,449.0,128.0,586.0,336.0,9.0,1059.0,4.0,8.0,11.0,0.0,23.0,1531.0,63.7
440,SS19B,Fulton,2342.0,49.0,278.0,84.0,32.0,443.0,93.0,735.0,317.0,77.0,1222.0,4.0,13.0,9.0,2.0,28.0,1693.0,72.3
439,SS19A,Fulton,3299.0,60.0,335.0,92.0,7.0,494.0,149.0,981.0,393.0,7.0,1530.0,9.0,19.0,11.0,1.0,40.0,2064.0,62.6
438,SS18B,Fulton,241.0,13.0,61.0,24.0,1.0,99.0,2.0,55.0,42.0,1.0,100.0,0.0,0.0,1.0,0.0,1.0,200.0,83.0
435,SS16,Fulton,2116.0,93.0,532.0,204.0,4.0,833.0,29.0,453.0,420.0,3.0,905.0,6.0,12.0,14.0,0.0,32.0,1770.0,83.6
423,SS09A,Fulton,3193.0,167.0,756.0,350.0,0.0,1273.0,65.0,637.0,598.0,0.0,1300.0,5.0,15.0,14.0,0.0,34.0,2607.0,81.6
427,SS11C,Fulton,361.0,6.0,22.0,5.0,0.0,33.0,28.0,104.0,28.0,1.0,161.0,0.0,4.0,1.0,0.0,5.0,199.0,55.1
421,SS08C,Fulton,716.0,22.0,93.0,37.0,0.0,152.0,18.0,199.0,128.0,0.0,345.0,1.0,4.0,2.0,0.0,7.0,504.0,70.4
415,SS06,Fulton,1667.0,51.0,401.0,147.0,26.0,625.0,38.0,413.0,288.0,37.0,776.0,2.0,7.0,7.0,0.0,16.0,1417.0,85.0
416,SS07A,Fulton,1254.0,30.0,268.0,172.0,1.0,471.0,21.0,297.0,209.0,0.0,527.0,2.0,5.0,1.0,0.0,8.0,1006.0,80.2
422,SS08D,Fulton,1555.0,45.0,191.0,74.0,0.0,310.0,56.0,430.0,231.0,0.0,717.0,3.0,10.0,3.0,0.0,16.0,1043.0,67.1
418,SS07C,Fulton,809.0,16.0,128.0,81.0,5.0,230.0,16.0,120.0,151.0,12.0,299.0,4.0,3.0,3.0,0.0,10.0,539.0,66.6
211,11E1,Fulton,1340.0,17.0,13.0,4.0,3.0,37.0,110.0,394.0,165.0,19.0,688.0,2.0,1.0,2.0,0.0,5.0,730.0,54.5
417,SS07B,Fulton,793.0,20.0,117.0,58.0,0.0,195.0,35.0,212.0,122.0,1.0,370.0,1.0,3.0,0.0,0.0,4.0,569.0,71.8
152,06L2,Fulton,726.0,29.0,100.0,30.0,0.0,159.0,18.0,247.0,144.0,1.0,410.0,3.0,0.0,6.0,0.0,9.0,578.0,79.6
419,SS08A,Fulton,1891.0,85.0,223.0,64.0,9.0,381.0,99.0,582.0,222.0,8.0,911.0,5.0,13.0,7.0,1.0,26.0,1318.0,69.7
420,SS08B,Fulton,696.0,16.0,168.0,68.0,0.0,252.0,17.0,159.0,132.0,0.0,308.0,0.0,2.0,1.0,0.0,3.0,563.0,80.9
153,06N,Fulton,1770.0,54.0,224.0,69.0,4.0,351.0,63.0,448.0,289.0,8.0,808.0,3.0,7.0,11.0,0.0,21.0,1180.0,66.7
28,Ellijay South,Gilmer,3172.0,368.0,1091.0,302.0,2.0,1763.0,54.0,207.0,243.0,0.0,504.0,4.0,7.0,4.0,0.0,15.0,2282.0,71.9
29,Cartecay,Gilmer,1598.0,409.0,472.0,172.0,2.0,1055.0,23.0,61.0,86.0,0.0,170.0,4.0,5.0,1.0,0.0,10.0,1235.0,77.3
30,Tails Creek,Gilmer,1782.0,442.0,461.0,133.0,0.0,1036.0,50.0,64.0,50.0,0.0,164.0,8.0,4.0,1.0,0.0,13.0,1213.0,68.1
40,Ellijay Northeast,Gilmer,1851.0,249.0,665.0,188.0,0.0,1102.0,12.0,132.0,126.0,0.0,270.0,5.0,6.0,3.0,0.0,14.0,1386.0,74.9
39,Big Creek,Gilmer,1479.0,374.0,396.0,147.0,0.0,917.0,27.0,66.0,112.0,0.0,205.0,5.0,7.0,4.0,0.0,16.0,1138.0,76.9
38,Yukon,Gilmer,1288.0,359.0,345.0,107.0,0.0,811.0,31.0,46.0,61.0,0.0,138.0,2.0,3.0,2.0,0.0,7.0,956.0,74.2
35,Mountaintown,Gilmer,1139.0,263.0,342.0,109.0,1.0,715.0,29.0,63.0,44.0,0.0,136.0,4.0,2.0,3.0,0.0,9.0,860.0,75.5
36,East Ellijay,Gilmer,1655.0,230.0,593.0,190.0,0.0,1013.0,43.0,108.0,76.0,0.0,227.0,0.0,7.0,2.0,0.0,9.0,1249.0,75.5
34,Boardtown,Gilmer,1391.0,295.0,481.0,158.0,3.0,937.0,33.0,70.0,118.0,0.0,221.0,3.0,2.0,3.0,1.0,9.0,1167.0,83.9
31,Town Creek,Gilmer,1234.0,308.0,326.0,92.0,0.0,726.0,36.0,30.0,53.0,0.0,119.0,5.0,5.0,2.0,0.0,12.0,857.0,69.4
32,Leaches,Gilmer,2939.0,532.0,910.0,303.0,3.0,1748.0,47.0,179.0,166.0,0.0,392.0,17.0,6.0,4.0,0.0,27.0,2167.0,73.7
33,Cherry Log,Gilmer,926.0,248.0,210.0,98.0,0.0,556.0,42.0,64.0,65.0,0.0,171.0,5.0,0.0,1.0,0.0,6.0,733.0,79.2
37,Ellijay North,Gilmer,1810.0,294.0,571.0,184.0,1.0,1050.0,26.0,119.0,70.0,0.0,215.0,2.0,10.0,5.0,0.0,17.0,1282.0,70.8
1945,Mitchell,Glascock,448.0,99.0,139.0,60.0,0.0,298.0,15.0,17.0,16.0,0.0,48.0,0.0,1.0,0.0,0.0,1.0,347.0,77.5
1944,Mill,Glascock,778.0,147.0,338.0,69.0,0.0,554.0,7.0,17.0,14.0,0.0,38.0,2.0,0.0,0.0,0.0,2.0,594.0,76.3
1943,Gibson,Glascock,677.0,106.0,271.0,65.0,0.0,442.0,18.0,19.0,21.0,0.0,58.0,1.0,3.0,1.0,0.0,5.0,505.0,74.6
1942,Edgehill,Glascock,136.0,51.0,47.0,11.0,0.0,109.0,0.0,9.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,120.0,88.2
456,Brookman,Glynn,3460.0,414.0,1104.0,205.0,2.0,1725.0,77.0,358.0,228.0,2.0,665.0,6.0,14.0,4.0,0.0,24.0,2414.0,69.8
455,Sterling Elementary,Glynn,4578.0,409.0,1503.0,365.0,3.0,2280.0,104.0,356.0,275.0,1.0,736.0,8.0,9.0,4.0,0.0,21.0,3037.0,66.3
457,Satilla Marshes,Glynn,2824.0,306.0,913.0,208.0,0.0,1427.0,89.0,302.0,224.0,0.0,615.0,14.0,12.0,4.0,0.0,30.0,2072.0,73.4
470,The Chapel,Glynn,2971.0,132.0,411.0,144.0,1.0,688.0,123.0,483.0,336.0,1.0,943.0,4.0,6.0,2.0,0.0,12.0,1643.0,55.3
459,Christian Renewal,Glynn,3699.0,274.0,1395.0,417.0,3.0,2089.0,69.0,514.0,383.0,1.0,967.0,5.0,9.0,8.0,0.0,22.0,3078.0,83.2
474,Selden Park,Glynn,1439.0,48.0,116.0,29.0,1.0,194.0,84.0,209.0,169.0,3.0,465.0,2.0,2.0,0.0,0.0,4.0,663.0,46.1
473,Urbana-Perry Parks,Glynn,3638.0,53.0,86.0,49.0,1.0,189.0,301.0,723.0,517.0,2.0,1543.0,8.0,11.0,6.0,0.0,25.0,1757.0,48.3
458,Blythe Island Baptist,Glynn,2529.0,264.0,973.0,223.0,2.0,1462.0,55.0,173.0,106.0,0.0,334.0,5.0,10.0,2.0,0.0,17.0,1813.0,71.7
471,College Place UMC,Glynn,2367.0,96.0,338.0,119.0,0.0,553.0,137.0,416.0,302.0,2.0,857.0,7.0,5.0,6.0,0.0,18.0,1428.0,60.3
469,Northside Baptist,Glynn,3313.0,187.0,431.0,168.0,1.0,787.0,198.0,601.0,393.0,1.0,1193.0,9.0,13.0,8.0,0.0,30.0,2010.0,60.7
468,Ballard,Glynn,3286.0,192.0,820.0,272.0,5.0,1289.0,127.0,362.0,204.0,1.0,694.0,11.0,13.0,5.0,0.0,29.0,2012.0,61.2
467,C B Greer School,Glynn,3288.0,310.0,966.0,251.0,3.0,1530.0,83.0,356.0,285.0,1.0,725.0,11.0,11.0,7.0,0.0,29.0,2284.0,69.5
472,Howard Coffin Park,Glynn,3320.0,154.0,362.0,122.0,1.0,639.0,177.0,585.0,395.0,3.0,1160.0,8.0,10.0,14.0,0.0,32.0,1831.0,55.2
465,SE Baptist Bldg,Glynn,2109.0,212.0,571.0,124.0,1.0,908.0,74.0,194.0,113.0,1.0,382.0,7.0,9.0,4.0,0.0,20.0,1310.0,62.1
464,Sterling Church of God,Glynn,3925.0,386.0,1094.0,242.0,3.0,1725.0,122.0,457.0,256.0,0.0,835.0,8.0,13.0,5.0,1.0,27.0,2587.0,65.9
463,Jekyll Island,Glynn,774.0,200.0,79.0,62.0,2.0,343.0,75.0,64.0,138.0,0.0,277.0,3.0,1.0,0.0,0.0,4.0,624.0,80.6
462,First Baptist,Glynn,4316.0,275.0,1608.0,429.0,0.0,2312.0,89.0,583.0,416.0,2.0,1090.0,12.0,17.0,9.0,0.0,38.0,3440.0,79.7
461,St William Catholic Church,Glynn,4333.0,275.0,1725.0,398.0,1.0,2399.0,57.0,613.0,451.0,1.0,1122.0,5.0,30.0,7.0,0.0,42.0,3563.0,82.2
460,Hampton River,Glynn,2823.0,214.0,1143.0,306.0,2.0,1665.0,34.0,331.0,332.0,0.0,697.0,0.0,18.0,8.0,0.0,26.0,2388.0,84.6
466,Career Academy,Glynn,2960.0,300.0,854.0,255.0,3.0,1412.0,78.0,289.0,212.0,0.0,579.0,16.0,21.0,2.0,0.0,39.0,2030.0,68.6
1731,Gordon County,Gordon,6423.0,843.0,1910.0,471.0,3.0,3227.0,159.0,372.0,238.0,0.0,769.0,6.0,16.0,3.0,0.0,25.0,4021.0,62.6
1732,Calhoun City,Gordon,9532.0,947.0,2634.0,651.0,1.0,4233.0,333.0,814.0,554.0,1.0,1702.0,38.0,30.0,21.0,0.0,89.0,6024.0,63.2
1733,Lily Pond,Gordon,1914.0,358.0,590.0,149.0,0.0,1097.0,43.0,78.0,82.0,0.0,203.0,6.0,1.0,4.0,0.0,11.0,1311.0,68.5
1734,Fairmount,Gordon,1991.0,686.0,356.0,171.0,2.0,1215.0,57.0,36.0,55.0,0.0,148.0,7.0,5.0,5.0,0.0,17.0,1380.0,69.3
1735,Red Bud,Gordon,2965.0,658.0,891.0,153.0,1.0,1703.0,77.0,154.0,101.0,0.0,332.0,6.0,10.0,5.0,0.0,21.0,2056.0,69.3
1727,Sonoraville,Gordon,5380.0,1145.0,1711.0,388.0,2.0,3246.0,125.0,207.0,165.0,0.0,497.0,19.0,12.0,7.0,0.0,38.0,3781.0,70.3
1728,Pine Chapel,Gordon,1071.0,324.0,261.0,59.0,0.0,644.0,20.0,27.0,37.0,0.0,84.0,4.0,1.0,2.0,0.0,7.0,735.0,68.6
1726,Plainville,Gordon,2044.0,528.0,456.0,131.0,3.0,1118.0,59.0,67.0,71.0,0.0,197.0,7.0,4.0,0.0,0.0,11.0,1326.0,64.9
1725,Sugar Valley,Gordon,1471.0,436.0,360.0,94.0,1.0,891.0,31.0,41.0,44.0,0.0,116.0,3.0,2.0,0.0,0.0,5.0,1012.0,68.8
1729,Oostanaula,Gordon,667.0,218.0,117.0,68.0,0.0,403.0,29.0,30.0,34.0,0.0,93.0,3.0,0.0,0.0,0.0,3.0,499.0,74.8
1736,Resaca,Gordon,1532.0,399.0,325.0,112.0,2.0,838.0,39.0,51.0,37.0,0.0,127.0,6.0,5.0,2.0,0.0,13.0,978.0,63.8
1730,Oakman,Gordon,1439.0,444.0,255.0,91.0,0.0,790.0,31.0,39.0,46.0,0.0,116.0,2.0,0.0,2.0,0.0,4.0,910.0,63.2
1443,Midway,Grady,1412.0,195.0,429.0,138.0,2.0,764.0,40.0,110.0,80.0,0.0,230.0,5.0,2.0,0.0,0.0,7.0,1001.0,70.9
1449,Woodland,Grady,2309.0,315.0,891.0,200.0,0.0,1406.0,42.0,147.0,95.0,0.0,284.0,2.0,3.0,2.0,0.0,7.0,1697.0,73.5
1447,Spring Hill,Grady,561.0,121.0,206.0,47.0,0.0,374.0,6.0,23.0,25.0,0.0,54.0,0.0,1.0,3.0,0.0,4.0,432.0,77.0
1446,Spence,Grady,758.0,209.0,194.0,70.0,0.0,473.0,17.0,20.0,25.0,0.0,62.0,2.0,0.0,1.0,0.0,3.0,538.0,71.0
1445,Ragan,Grady,475.0,105.0,110.0,46.0,0.0,261.0,14.0,47.0,42.0,0.0,103.0,1.0,0.0,0.0,0.0,1.0,365.0,76.8
1444,Pine Park,Grady,1003.0,159.0,239.0,64.0,2.0,464.0,59.0,105.0,48.0,0.0,212.0,2.0,2.0,1.0,0.0,5.0,681.0,67.9
1442,Limesink,Grady,320.0,60.0,113.0,23.0,0.0,196.0,4.0,19.0,23.0,0.0,46.0,1.0,0.0,0.0,0.0,1.0,243.0,75.9
1441,Higdon,Grady,854.0,177.0,158.0,83.0,0.0,418.0,61.0,64.0,76.0,0.0,201.0,3.0,0.0,1.0,0.0,4.0,623.0,73.0
1440,Duncanville,Grady,470.0,80.0,126.0,36.0,0.0,242.0,12.0,54.0,53.0,0.0,119.0,0.0,1.0,0.0,0.0,1.0,362.0,77.0
1437,Blowing Cave,Grady,916.0,176.0,290.0,44.0,3.0,513.0,25.0,52.0,23.0,4.0,104.0,1.0,1.0,0.0,0.0,2.0,619.0,67.6
1448,Whigham,Grady,1226.0,228.0,317.0,95.0,0.0,640.0,40.0,98.0,57.0,0.0,195.0,1.0,2.0,0.0,0.0,3.0,838.0,68.4
1438,Cairo 4th District,Grady,2532.0,43.0,178.0,77.0,0.0,298.0,200.0,708.0,358.0,3.0,1269.0,2.0,2.0,3.0,0.0,7.0,1574.0,62.2
1439,Cairo 5th District,Grady,2606.0,160.0,645.0,180.0,0.0,985.0,115.0,414.0,207.0,4.0,740.0,5.0,4.0,0.0,0.0,9.0,1734.0,66.5
1889,Old Salem,Greene,6961.0,455.0,3343.0,889.0,2.0,4689.0,84.0,697.0,638.0,2.0,1421.0,11.0,28.0,11.0,0.0,50.0,6160.0,88.5
1886,Union Point,Greene,1873.0,138.0,368.0,108.0,0.0,614.0,159.0,289.0,225.0,0.0,673.0,5.0,4.0,0.0,0.0,9.0,1296.0,69.2
1887,Siloam,Greene,991.0,61.0,223.0,54.0,0.0,338.0,105.0,141.0,122.0,0.0,368.0,1.0,0.0,1.0,0.0,2.0,708.0,71.4
1888,White Plains,Greene,347.0,29.0,87.0,24.0,0.0,140.0,34.0,60.0,31.0,0.0,125.0,0.0,1.0,1.0,0.0,2.0,267.0,76.9
1885,Greensboro,Greene,3999.0,161.0,926.0,200.0,0.0,1287.0,201.0,778.0,516.0,6.0,1501.0,4.0,18.0,6.0,0.0,28.0,2816.0,70.4
544,ROCKYCREEK A,Gwinnett,5939.0,454.0,1441.0,382.0,0.0,2277.0,288.0,1180.0,667.0,4.0,2139.0,23.0,25.0,18.0,0.0,66.0,4482.0,75.5
577,LAWRENCEVILLE E,Gwinnett,2355.0,164.0,384.0,244.0,1.0,793.0,149.0,396.0,314.0,1.0,860.0,6.0,8.0,5.0,0.0,19.0,1672.0,71.0
546,CATES C,Gwinnett,2903.0,168.0,309.0,193.0,1.0,671.0,174.0,785.0,436.0,3.0,1398.0,11.0,9.0,9.0,0.0,29.0,2098.0,72.3
548,BERKSHIRE D,Gwinnett,2945.0,140.0,469.0,282.0,4.0,895.0,117.0,630.0,543.0,3.0,1293.0,12.0,23.0,14.0,0.0,49.0,2237.0,76.0
549,BERKSHIRE E,Gwinnett,1997.0,155.0,442.0,192.0,0.0,789.0,86.0,374.0,306.0,1.0,767.0,6.0,8.0,10.0,0.0,24.0,1580.0,79.1
550,BERKSHIRE F,Gwinnett,2254.0,173.0,222.0,169.0,0.0,564.0,181.0,379.0,312.0,1.0,873.0,14.0,7.0,7.0,0.0,28.0,1465.0,65.0
551,CATES D,Gwinnett,3755.0,234.0,624.0,309.0,0.0,1167.0,183.0,843.0,609.0,2.0,1637.0,7.0,12.0,11.0,0.0,30.0,2834.0,75.5
552,CATES E,Gwinnett,2942.0,213.0,542.0,285.0,1.0,1041.0,154.0,617.0,515.0,1.0,1287.0,13.0,18.0,14.0,0.0,45.0,2373.0,80.7
553,PINCKNEYVILLE E,Gwinnett,2184.0,113.0,105.0,57.0,2.0,277.0,240.0,487.0,283.0,7.0,1017.0,1.0,8.0,10.0,1.0,20.0,1314.0,60.2
554,PINCKNEYVILLE F,Gwinnett,2546.0,116.0,221.0,113.0,2.0,452.0,242.0,480.0,341.0,2.0,1065.0,2.0,12.0,13.0,0.0,27.0,1544.0,60.6
555,DUNCANS D,Gwinnett,7153.0,607.0,2087.0,690.0,3.0,3387.0,294.0,991.0,769.0,0.0,2054.0,17.0,35.0,16.0,0.0,68.0,5509.0,77.0
556,PINCKNEYVILLE H,Gwinnett,4536.0,332.0,721.0,431.0,1.0,1485.0,235.0,906.0,836.0,3.0,1980.0,9.0,17.0,16.0,0.0,42.0,3507.0,77.3
545,CATES B,Gwinnett,1587.0,145.0,319.0,174.0,1.0,639.0,77.0,244.0,209.0,1.0,531.0,10.0,13.0,2.0,0.0,25.0,1195.0,75.3
547,HOG MOUNTAIN D,Gwinnett,3179.0,272.0,670.0,249.0,1.0,1192.0,151.0,502.0,404.0,1.0,1058.0,11.0,14.0,6.0,0.0,31.0,2281.0,71.8
